,arx4d1e1187b9a9c4d,arbdn871187b98cc11,easy,barsStart_var,ar6k1c41187fb444b6,indie,classic,segmentsPitches_mean_2,arl53rs1187b9b19ad,ar2joyq1187fb3cd29,arh3s5s1187fb4f76b,jazz,folk,electronic,electronica,aruksnl1187fb4c5ed,sectionsConfidence_mean,arnpi7b1187fb3dcb7,black,80s,american,guitar,technical,arzot5y1187b9b23ed,version,arlnyy01187b99fbad,arcnjnv1187b9b90c4,germany,ambient,groove,alternative,rock,island,arer3qp1187b9a8dc4,segmentsPitches_var_10,angeles,piano,artistFamiliarity,sad,arx56sc1187b9ba075,arh6w4x1187b99274f,reggae,arr6cvd1187fb3f2bf,artistHotness,artistTermsFreq_mean,ardw74m1187b98da34,ara3vyt1187b997694,thrash,heavy,singer,aruddc91187b9a00e5,artistTermsFreq_var,artist,pop,punk,world,stoner,post,electro,artistTermsWeight_mean,progressive,segmentsTimbre_mean_12,segmentsLoudnessMaxStart_mean,arc43071187b990240,electropop,contemporary,emo,artistTermsWeight_var,ska,brazilian,arabfu01187fb46712,arpr9w71187fb3723a,artistPlayMeID,ar5ex491187b99b3af,year,metal,south,experimental,death,arbacal11f4c8443c2,Hit_Flop_Class
1555,0,0,0,15329.91413,0,0,0,45.32903982,0,0,0,1,0,1,1,0,0.518076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,421.8971916,0,0,0.625186797,0,0,0,0,0,0.388800313,0.761877438,0,0,0,0,0,0,0.016687328,0,4,0,0,0,0,1,0.768543292,3,0.361847623,-17.98218529,0,0,0,0,0.013433213,0,0,0,0,-1,0,0,0,0,1,0,0,0.265861049
1556,0,0,0,2278.205206,0,0,0,26.60333506,0,0,0,0,0,0,1,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,172.8887563,0,0,0.42609095,0,0,0,0,0,0.216277853,0.536842243,0,0,0,0,0,0,0.14769558,0,0,0,0,0,0,1,0.63704767,0,0.290924675,-17.26158961,0,0,0,0,0.044098377,0,0,0,0,-1,0,0,0,0,0,0,0,0
1557,0,0,0,6636.014774,0,1,1,-41.62245562,0,0,0,1,1,1,1,0,0.532857143,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,544.3910932,0,0,0.712662163,0,0,0,1,0,0.430697046,0.42383343,0,0,0,0,1,0,0.073833853,0,1,0,0,0,0,0,0.523336273,0,0.456099408,-21.18506272,0,0,0,0,0.038188355,0,0,0,1,7897,0,0,0,0,0,0,0,0.548678056
1558,0,0,0,6251.361413,0,0,0,-27.09289757,0,0,0,0,2,0,0,0,0.4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.1532787,1,0,0.341768516,0,0,0,0,0,0.23609882,0.395710187,0,0,0,0,0,0,0.083340356,0,1,0,3,0,0,0,0.520013049,0,0.268591644,-30.81223046,0,0,0,0,0.041671571,0,0,0,0,-1,0,0,0,0,0,0,0,0
1559,0,0,0,7111.843303,0,0,0,90.6004446,0,0,0,0,0,1,0,0,0.676142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.574794,0,0,0.584998278,0,0,0,0,0,0.402044106,0.549237308,0,0,0,0,0,0,0.055293623,0,0,0,0,0,0,0,0.755014939,0,0.289526676,-28.16497127,0,0,0,0,0.024262743,0,0,0,0,-1,0,2008,0,0,0,0,0,0.460541281
1560,0,0,0,6020.789354,0,0,1,-16.68856565,0,0,0,0,1,0,0,0,0.411636364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292.6169315,0,0,0.480377596,0,0,0,0,0,0.345446816,0.248105658,0,0,0,0,1,1,0.067839057,0,2,0,1,0,0,0,0.404555325,0,0.327580036,-22.15197212,1,0,1,0,0.035685655,0,0,1,0,64302,1,0,0,0,0,0,0,0
1561,0,0,0,3337.582449,0,3,0,-3.398382696,0,0,1,1,0,1,1,0,0.620444444,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,286.2318383,0,1,0.929030287,0,0,1,0,0,0.791500973,0.880308699,0,0,0,1,0,0,0.003146221,0,4,1,1,0,1,0,0.896045749,2,0.269016639,-14.40887687,0,0,0,1,0.003126989,0,0,0,0,-1,0,0,3,0,1,0,0,0.8256561
1562,0,0,0,603.1466803,0,0,0,61.58272308,0,0,0,0,0,0,0,0,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,143.5196578,0,0,0.40475607,0,0,0,0,0,0.307504806,0.635032024,0,0,0,0,0,0,0.135082298,0,0,0,0,0,0,0,0.676173152,0,0.382296154,-8.307226923,0,0,0,0,0.06379217,0,0,0,0,-1,0,0,3,0,0,2,0,0.22154866
1563,0,0,0,19507.44729,0,2,1,42.6953098,0,0,0,6,1,1,1,0,0.4858,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,324.9435203,0,0,0.563421563,0,0,0,1,0,0.402033856,0.784477403,0,0,0,0,1,0,0.007031096,0,2,0,1,0,0,1,0.805998682,2,0.373951201,-25.60072421,0,0,0,0,0.008994744,1,0,0,0,-1,0,1997,0,0,0,0,0,0.604500739
1564,0,0,0,7282.738908,0,0,1,15.16819304,0,0,0,0,1,1,0,0,0.6894,0,1,1,1,1,0,0,0,0,0,0,0,0,1,9,0,0,173.7722282,0,0,0.606193496,0,0,0,0,0,0.407344288,0.714672294,0,0,0,2,1,0,0.033613491,0,0,0,0,0,0,0,0.792642927,1,0.424219978,-10.55872727,0,0,0,0,0.019847797,0,0,0,0,59687,0,0,7,0,0,1,0,0.334706549
1565,0,0,0,7770.893805,0,0,0,9.309100155,0,0,0,0,2,0,0,0,0.610083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.3914676,0,0,0.410145992,0,0,0,0,0,0.310309149,0.436257736,0,0,0,0,0,0,0.094499717,0,0,0,2,0,0,0,0.563130417,0,0.307979037,-20.55638121,0,0,0,0,0.045524309,0,0,0,0,-1,0,2006,0,0,0,0,0,0.265861049
1566,0,0,0,5139.842224,0,0,0,-44.58209984,0,1,0,1,0,1,1,0,0.549416667,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,499.3075046,0,0,0.732571745,0,0,0,4,0,0.457981674,0.683757376,0,0,0,0,1,0,0.014890974,0,1,1,1,0,0,1,0.727499756,0,0.33375039,-22.13721763,0,0,0,0,0.012201417,1,0,0,0,34228,0,2001,0,0,0,0,0,0.345802234
1567,1,0,0,1745.741506,0,0,0,18.63047505,0,0,0,0,0,0,0,0,0.8435,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,315.1077341,0,0,0.516021359,0,0,0,0,1,0.34852689,0.606033712,0,0,0,0,1,0,0.049789213,1,0,0,0,0,0,1,0.661780763,0,0.468047722,-21.95690889,1,0,1,0,0.022162078,0,0,1,0,48502,0,0,0,0,0,0,0,0.308045152
1568,0,0,0,6061.160029,0,0,0,-30.43697715,1,1,0,0,0,1,0,0,0.4025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,614.4786783,0,0,0.618765785,0,0,0,5,0,0.409134869,0.626551513,0,0,0,0,0,0,0.034277943,0,2,0,1,0,0,0,0.710334457,0,0.299071298,-23.05152194,0,0,0,0,0.02390251,1,0,0,0,34193,0,0,0,0,0,0,1,0
1569,0,0,0,6352.19038,0,0,0,-15.63479894,0,0,0,0,0,1,0,0,0.4505,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,540.1725844,0,0,0.458292314,0,0,0,0,0,0.281724673,0.675863166,0,0,0,0,0,0,0.077852432,0,0,0,0,0,0,1,0.709324874,3,0.262801209,-26.69014135,0,0,0,0,0.039398293,0,0,0,0,-1,0,2002,0,0,0,0,0,0.43965466
1570,0,0,0,4618.104726,0,1,2,19.75726441,0,0,0,0,0,0,0,0,0.647125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,592.1802483,0,0,0.741132802,0,0,0,0,0,0.542533993,0.45572389,0,0,0,2,0,0,0.123545567,0,0,0,0,3,0,0,0.527189636,0,0.338427264,-22.85120037,0,0,0,0,0.059963402,0,0,0,0,30553,0,0,5,0,0,0,0,0
1571,0,0,0,7207.224072,0,0,0,37.61095506,0,0,0,0,1,0,1,0,0.7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,253.3732365,0,0,0.631665135,0,0,0,0,0,0.419387342,0.666330918,0,0,0,0,1,0,0.048858483,0,4,0,2,0,0,0,0.737690346,0,0.293665514,-24.22021867,0,0,0,0,0.016555666,0,0,0,0,27404,0,0,0,0,0,0,0,0.527818137
1572,0,0,0,2037.921465,0,0,0,12.18969378,0,0,0,1,0,2,0,0,0.423833333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,425.1315594,1,0,0.32073576,0,0,0,1,0,0,0.35106259,0,0,0,0,0,0,0.086484519,0,0,2,2,0,0,0,0.509575854,0,0.286093301,-23.76619378,0,0,1,0,0.040482386,0,0,0,0,-1,0,1995,0,0,1,0,0,0
1573,0,0,0,3424.332093,0,0,0,75.99828824,0,0,0,0,1,1,0,0,0.3665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.73807,0,0,0.802925395,0,0,0,0,0,0.528614974,0.682073755,0,0,0,0,1,0,0.018479464,0,0,0,0,0,0,0,0.701245952,0,0.385426639,-24.63911134,0,0,0,0,0.010842019,0,0,0,0,6349,0,0,0,1,0,0,0,0.407233015
1574,0,0,0,14006.5829,0,0,0,39.07833486,0,0,0,0,0,0,0,0,0.595111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.1663338,0,0,0.413647596,0,0,0,0,0,0.186141643,0.469108128,0,0,0,0,0,0,0.252862923,0,0,0,0,0,0,0,0.744619889,0,0.516816784,-21.17256502,0,0,0,0,0.055110646,0,0,0,0,-1,0,0,0,0,0,0,0,0
1575,0,0,0,4700.24011,0,0,0,63.16342482,0,0,0,0,0,1,0,0,0.498583333,0,4,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,351.6828283,0,0,0.566157342,0,0,0,0,0,0.358845025,0.690529004,0,0,0,1,0,0,0.038509539,0,2,2,0,0,0,0,0.758931112,2,0.381212411,-13.88188425,0,0,0,0,0.01846682,0,0,0,0,59392,0,0,22,0,1,4,0,0
1576,0,0,0,7040.211725,0,0,0,31.69746032,0,0,0,1,0,1,0,0,0.521333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,133.8656309,0,0,0.184250147,0,0,0,0,0,0,0.689958668,0,0,0,0,0,0,0.077634714,0,0,0,0,0,0,0,0.681452738,0,0.246262515,-15.44693895,0,0,0,0,0.026573247,0,0,0,0,-1,0,0,0,0,1,0,0,0
1577,0,0,0,4125.865618,0,1,0,25.49136506,0,0,0,0,0,1,1,0,0.5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.3864587,0,0,0.499308967,0,0,0,0,0,0.442968189,0.697366793,0,0,0,0,0,0,0.072390345,0,2,0,0,0,0,0,0.748552605,0,0.491614081,-11.47219426,0,0,0,0,0.027468971,0,0,0,0,211373,0,2010,0,0,0,0,0,0.611214623
1578,0,0,0,2938.783438,0,0,0,46.88713774,0,0,0,0,0,0,0,0,0.358714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.3070633,0,0,0.748320703,0,0,0,0,0,0.545865917,0.49312398,0,0,0,0,0,0,0.093002233,0,2,0,0,0,0,0,0.576120317,0,0.360549587,-22.52681267,0,0,0,0,0.052246802,0,0,0,0,1411,0,0,0,0,0,0,0,0.548950856
1579,0,0,0,3714.551649,0,0,0,-159.042639,0,0,0,0,0,1,0,0,0.6741,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,191.8979114,1,1,0.450361261,0,0,0,1,0,0.267757495,0.348282189,0,0,0,0,0,0,0.088055045,0,0,0,1,0,0,0,0.512012283,0,0.404960976,-41.33369024,0,0,2,0,0.038340346,0,0,0,0,-1,0,1998,0,0,0,0,0,0
1580,0,0,0,5014.651363,0,0,0,-10.25760708,0,0,0,0,4,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,243.4250067,0,0,0.575532412,0,0,0,0,0,0.374530029,0.700858363,0,0,0,0,0,0,0.073683892,0,0,0,0,0,0,0,0.729901906,0,0.316950777,-22.63993955,0,0,1,0,0.041081804,0,0,0,0,149278,0,0,0,0,0,0,0,0
1581,0,0,0,4423.434007,0,2,0,-6.539623762,0,0,0,1,3,1,0,0,0.673545455,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,543.4606821,0,0,0.569477757,0,0,0,2,0,0.396094372,0.810122161,0,0,0,0,1,0,0.007829916,0,2,1,0,0,1,1,0.8120073,2,0.330572457,-18.83166607,0,0,0,0,0.008454849,0,0,0,0,-1,0,0,1,0,1,0,0,0
1582,0,0,0,8904.540302,0,1,1,77.49757152,0,0,0,0,0,2,1,0,0.538307692,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,0,0,180.881391,0,0,0.71881021,0,0,0,1,0,0.463900095,0.826475786,0,0,0,0,0,0,0.004592951,0,5,1,0,0,0,1,0.848522381,2,0.306905055,-22.61712146,0,0,0,0,0.005070796,0,0,0,0,30909,0,1996,0,0,0,0,0,0
1583,0,0,1,4354.07896,0,0,0,20.17968207,0,0,0,1,2,1,0,0,0.562666667,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,370.4375228,0,0,0.517480572,1,0,0,0,0,0.43280431,0.595190566,0,0,0,0,0,0,0.051265327,0,4,1,1,0,0,0,0.640269897,0,0.478073707,-15.96982508,0,0,0,0,0.024267362,0,0,0,0,-1,0,1978,1,0,0,0,0,0.215080319
1584,0,0,0,141.7599107,0,0,0,0.17812,0,0,0,0,0,1,0,0,0.650333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,621.0461077,0,0,0.492669503,0,0,0,0,0,0.33137317,0.612517608,0,0,0,0,0,0,0.054699547,1,3,0,2,0,0,0,0.719336713,0,0.38507,-27.4832,0,0,0,0,0.029671569,0,0,0,0,1931,0,2006,0,1,0,0,0,0.440187398
1585,1,0,0,6571.085281,0,0,0,43.31650743,0,0,0,1,0,0,0,1,0.625375,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,243.9329204,0,0,0.565604752,0,0,0,0,1,0.414011295,0.629284921,0,1,0,0,0,0,0.054464883,0,4,0,0,0,0,0,0.668230272,0,0.286413366,-18.04729951,1,0,1,0,0.020494997,0,0,1,0,19606,0,1998,0,0,0,0,0,0.591754161
1586,0,0,1,1297.227872,0,4,1,31.69767834,0,0,0,1,0,2,2,0,0.768,0,0,0,0,0,0,0,0,0,0,0,1,0,7,12,0,0,258.8409324,0,0,0.775086058,0,0,1,1,0,0.605191153,0.806568471,0,0,0,0,0,0,0.003329707,0,5,1,0,0,0,1,0.839793807,1,0.460030635,-19.33428446,0,0,0,1,0.004030985,0,0,0,0,705,0,2005,0,0,1,0,0,0.813129444
1587,0,0,0,3852.792152,0,0,0,-0.562705458,0,0,0,1,0,0,0,0,0.572090909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,585.4297596,0,0,0.414242083,0,0,0,0,0,0.405354092,0.389076987,0,0,0,0,0,0,0.081704309,0,1,0,0,0,0,0,0.537785839,0,0.375682801,-24.7123862,0,0,0,0,0.040615393,0,0,0,0,-1,0,2009,0,0,0,0,0,0.537503904
1588,0,0,0,3366.199865,0,3,0,5.2983509,0,0,0,0,0,1,0,0,0.751285714,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0,158.9288522,0,0,0.537532967,0,0,0,0,0,0.369870107,0.602640944,0,0,0,0,0,0,0.045389389,0,5,1,0,0,0,0,0.681222607,0,0.355325193,-16.17898458,0,0,0,0,0.018283619,0,0,0,0,-1,0,2008,0,0,0,0,0,0.450762242
1589,0,0,1,3241.158807,0,0,0,0.770712568,0,0,0,1,1,1,0,0,0.629714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,206.8075596,0,0,0.421960437,0,0,0,1,0,0.232748678,0.658912275,0,0,0,0,0,0,0.057254098,0,3,0,1,0,0,0,0.684209504,0,0.156216393,-25.91578361,0,0,0,0,0.020610503,0,0,0,0,17642,0,0,0,0,0,0,0,0.250921416
1590,1,0,1,3211.284482,0,0,0,52.36422999,0,0,0,0,2,0,0,0,0.37575,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,215.5516675,0,1,0.494269055,0,0,0,0,0,0.378208271,0.548056937,0,0,0,0,1,0,0.051657227,0,2,0,0,0,0,0,0.604042868,1,0.295919949,-19.59754003,1,0,2,0,0.022027939,0,0,1,0,16594,0,0,0,0,0,0,0,0.409333655
1591,0,0,0,2907.624307,0,4,0,12.15453012,0,0,0,0,0,0,0,0,0.4882,0,0,1,1,1,0,0,0,0,0,0,0,0,1,8,0,0,264.8550278,0,0,0.80704348,0,0,0,1,0,0.587194102,0.370523147,0,0,0,0,1,0,0.054426296,0,2,0,0,0,0,0,0.520586029,0,0.33673494,-13.7136762,0,0,0,0,0.037279096,0,0,0,0,1582,0,2003,0,0,1,0,0,0.828400264
1592,0,0,0,3411.372733,0,0,2,54.87092332,0,0,0,0,0,1,1,0,0.4839,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,508.6474997,0,0,0.698291624,0,0,0,0,0,0.453850265,0.592251019,0,0,0,0,0,0,0.02427061,0,0,0,0,0,0,0,0.710655608,0,0.421908413,-20.60822897,0,0,0,0,0.015514835,0,0,0,1,90149,0,1997,0,0,0,0,0,0.480238748
1593,0,0,0,6191.15102,0,0,1,24.32367017,0,0,0,0,1,0,0,0,0.514357143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,232.9498417,0,0,0.540881349,0,1,0,0,0,0.386630837,0.604686025,0,0,0,0,0,0,0.055219386,0,0,0,0,0,0,0,0.660350207,0,0.270383365,-24.8981109,0,0,0,0,0.025125372,0,0,0,0,67826,0,0,0,0,0,0,0,0
1594,0,0,0,7586.296014,0,1,1,46.72921314,0,0,0,4,0,1,0,0,0.6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,242.5504659,0,0,0.522693398,0,0,0,1,0,0.364367567,0.776902705,0,0,0,0,0,0,0.009179933,0,4,0,0,0,0,1,0.790288249,1,0.266570803,-19.58396788,0,0,0,0,0.005895548,0,0,0,0,5034,0,1997,0,0,0,0,0,0.408110884
1595,0,0,0,4810.458936,0,0,0,104.4726011,0,0,0,0,0,0,0,0,0.808222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.4853643,0,0,0.435455957,0,0,0,0,0,0.279395876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.876834465,0,0.223971998,-35.73281456,0,0,0,0,0.011386935,0,0,0,0,-1,0,0,0,0,0,0,0,0
1596,0,0,0,3641.870333,0,0,0,73.93753805,0,0,0,0,0,0,0,0,0.593777778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,193.8327501,0,0,0.50710874,0,0,0,0,0,0.353532628,0.8072636,0,0,0,1,0,0,0.053506208,0,0,0,0,3,0,0,0.781751411,0,0.301050734,-11.75349266,0,0,0,0,0.031064871,0,0,0,0,-1,0,2004,3,0,0,0,0,0.482137585
1597,0,0,0,2326.087727,0,0,2,-52.58911135,0,0,0,0,4,0,0,0,0.6474,0,0,1,2,1,0,0,0,0,0,0,0,0,1,6,0,0,377.6630616,0,0,0.518743959,0,0,0,0,0,0.341288723,0.586367039,0,0,0,0,1,0,0.034991664,1,4,0,0,0,0,0,0.656135292,0,0.25166167,-32.96325268,0,0,1,0,0.018998548,0,0,0,0,7340,0,0,0,0,0,0,0,0
1598,0,0,1,689.6062402,0,0,0,-122.4850474,0,0,0,0,0,0,0,0,0.6235,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,85.32001771,0,0,0.432839367,0,0,0,0,0,0.366905853,0.645735012,0,0,0,0,0,0,0.033877496,0,0,0,0,0,0,0,0.759724371,0,0.121193966,-37.18898276,0,0,2,0,0.017410071,0,0,0,0,-1,0,2009,1,0,0,0,0,0.407233015
1599,0,0,0,1070.784108,0,0,0,-10.21049455,0,0,0,0,0,0,0,0,0.6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,459.9601846,0,0,0.413165862,0,0,0,0,0,0.32288249,0.608039831,0,0,0,0,0,0,0.062763308,0,0,0,0,0,0,0,0.780581674,0,0.288599129,-29.46054031,0,0,0,0,0.028332129,0,0,0,0,-1,0,1990,0,0,0,0,0,0
1600,0,0,0,10735.10656,0,0,0,3.419987201,0,0,0,0,3,0,0,0,0.706529412,0,1,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,251.50813,0,0,0.592699548,0,0,0,0,0,0.429545085,0.687849721,0,0,1,2,0,0,0.022871053,0,0,1,1,0,0,0,0.74397956,3,0.191336177,-16.97626024,0,0,0,1,0.013052595,0,0,0,0,54465,0,1994,15,0,1,1,0,0.474147941
1601,0,0,0,5809.136494,0,0,1,55.46821951,0,0,0,4,0,0,0,0,0.485416667,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,404.4603386,0,1,0.449689259,0,0,0,0,0,0.349981054,0.302392363,0,0,0,0,0,0,0.073439146,0,1,0,0,0,0,0,0.490007253,0,0.235100925,-22.07370479,0,0,1,0,0.025097816,0,0,0,0,96863,0,0,0,0,0,0,0,0.265861049
1602,0,0,0,8128.789131,0,0,1,32.45946047,0,0,0,0,0,0,0,0,0.405307692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,272.1422236,0,0,0.503002306,0,0,0,0,0,0,0.64957485,0,0,0,0,0,0,0.06374684,0,1,0,0,0,0,0,0.667565411,0,0.619740119,-15.58656917,0,0,0,0,0.04421034,0,0,0,0,-1,0,0,0,0,0,0,0,0
1603,0,0,1,3889.192028,0,3,0,16.01663971,0,0,0,2,3,0,1,0,0.6118,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,117.3855765,0,0,0.652367864,0,0,0,1,0,0.437964733,0.792520277,0,0,1,1,1,0,0.020859579,0,2,0,2,0,0,0,0.761750059,0,0.443077289,-11.93950654,0,0,0,0,0.008868226,1,0,0,0,-1,0,0,4,0,0,1,0,0.212045405
1604,0,0,0,2214.153228,0,0,0,-145.1474887,0,0,0,0,0,0,0,0,0.532285714,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,262.8530078,0,0,0.548674175,0,0,0,0,0,0.305093197,0.717919596,0,0,1,0,0,0,0.084769069,0,0,0,0,0,0,0,0.722097617,0,0.454129032,-26.19088871,0,0,0,0,0.03772009,0,0,0,0,177647,0,0,9,0,0,4,0,0
1605,0,0,0,3476.810087,0,1,2,-15.25480126,0,0,0,2,5,0,0,0,0.331307692,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9,0,0,496.7504616,0,0,0.428061659,0,0,0,0,0,0.29843473,0.697835645,0,0,0,0,0,0,0.056648393,0,3,0,1,0,0,0,0.773702007,0,0.430638075,-41.13959414,0,0,2,0,0.024271652,0,0,0,0,20302,0,2008,0,0,0,0,0,0
1606,0,0,0,6430.021008,0,0,0,-55.00177802,0,0,0,0,1,0,0,0,0.710916667,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,262.3575025,0,1,0.35967774,0,0,0,0,0,0,0.300355202,0,0,0,0,1,0,0.102899438,0,0,0,0,0,0,0,0.459842864,0,0.676996767,-25.14054849,0,0,0,0,0.04278716,0,0,0,0,-1,0,0,0,0,0,0,0,0
1607,0,0,1,6960.616372,0,0,2,-4.575183865,0,0,0,2,1,1,0,0,0.51525,0,0,1,0,1,0,0,0,0,0,1,0,0,0,13,0,0,252.7677603,0,1,0.626803106,0,0,0,0,0,0.405234691,0.677515859,0,0,0,0,1,0,0.030059016,0,3,0,0,0,0,0,0.703600747,0,0.489061914,-22.12037711,0,0,0,0,0.022469018,0,0,0,0,19569,0,2010,1,0,1,0,0,0.523759152
1608,0,0,1,1798.363989,0,0,0,-106.1653189,0,0,0,2,1,1,0,0,0.797375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,315.9566548,0,0,0.359297439,0,0,0,0,0,0.291449548,0.72364835,0,0,0,0,0,0,0.03339193,0,1,1,1,0,1,1,0.753402203,0,0.238367454,-21.88604987,0,0,0,0,0.015659355,0,0,0,0,-1,0,0,0,0,1,0,0,0
1609,0,0,0,25046.16423,0,0,0,57.33243899,0,0,0,0,1,2,1,0,0.630722222,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,762.7689147,0,0,0.713782886,0,0,0,0,0,0.529166983,0.298663327,0,0,0,0,1,0,0.073676192,0,2,0,0,0,0,0,0.485269354,0,0.449073379,-20.85754096,0,0,0,0,0.041891504,0,0,0,0,116389,0,2009,0,0,0,0,0,0.505487343
1610,0,0,0,2262.080905,0,3,0,-18.67961785,0,0,0,0,0,0,0,0,0.492222222,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,0,0,219.6269001,0,0,0.439789947,0,0,0,0,0,0.270025245,0.627173283,0,0,0,0,0,0,0.082583173,0,5,0,0,0,0,0,0.683647595,0,0.153656751,-13.59070252,0,0,0,0,0.023815256,0,0,0,0,94752,0,2003,0,0,0,0,0,0
1611,0,0,0,4046.857615,0,0,0,8.649793836,0,0,0,0,0,1,0,0,0.385555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,408.4289385,0,0,0.374041434,0,0,0,3,0,0.322590158,0.618666388,0,0,0,0,0,0,0.062892498,0,2,0,0,0,0,1,0.686387604,0,0.19681084,-24.01847184,0,0,0,0,0.031982722,0,0,0,0,-1,0,0,0,0,0,0,1,0
1612,0,0,0,6717.147939,0,1,0,-28.60178338,0,0,0,3,2,1,1,0,0.572076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,488.2254258,0,0,0.679011869,0,0,0,1,0,0.360871465,0.795612233,0,0,0,0,0,0,0.007818935,0,1,0,2,0,0,1,0.799195609,2,0.276478058,-28.32922782,0,0,0,0,0.008104192,0,0,0,0,63388,0,0,0,1,1,0,0,0.438545889
1613,0,0,0,4231.564074,0,2,1,60.16613175,0,0,0,0,0,1,0,0,0.697454545,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,125.4943676,0,0,0.764287182,0,0,0,0,0,0.576294651,0.361900296,0,0,0,0,0,0,0.075615253,0,1,1,0,0,1,0,0.538903033,0,0.269308855,-12.19236933,0,0,0,0,0.037347521,0,0,0,0,831,0,0,0,0,0,0,0,0.365143804
1614,0,0,0,7914.348335,0,0,0,-26.33535628,0,0,0,0,1,1,0,0,0.585230769,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,122.4435056,0,0,0.515847654,0,0,0,0,0,0.35312499,0.675414498,0,0,0,0,2,0,0.041038127,0,1,0,1,0,0,0,0.822240897,0,0.216139415,-18.31043201,0,0,1,0,0.019213963,0,0,0,0,-1,0,0,0,1,1,0,0,0
1615,0,0,0,7823.713492,0,0,0,0.53378898,0,0,0,0,4,0,0,0,0.505933333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,253.5051031,0,0,0.434272037,0,0,0,0,0,0.301502462,0.47788086,0,0,0,0,1,0,0.052165937,0,1,0,1,0,0,0,0.630327197,0,0.336417351,-20.80661079,0,0,1,0,0.024488139,0,0,0,0,41096,0,0,0,0,0,0,0,0
