,world,industrial,arwem1d1187fb4077b,segmentsPitches_mean_6,english,arorx9k1187fb3dc3f,progressive,epic,ardibrt1187b9af176,artistTermsWeight_var,lyrics,metal,punk,segmentsPitches_var_12,indietronica,heavy,arbfq7l1187b9acd48,artistTermsFreq_var,american,arh6w4x1187b99274f,armi8bw1187fb57b2e,music,segmentsPitches_var_9,arfcun31187b9ad578,classic,segmentsPitches_var_7,funky,arxdfn01187b9ae80e,arnlo5s1187b9b80cc,artistTermsFreq_mean,swedish,rock,arm7edf1187b9b3fa1,segmentsPitches_mean_1,sexy,contemporary,future,garage,metalcore,aruj5a41187fb3f5f1,emotional,artistTermsWeight_mean,indie,ar633sy1187b9ac3b9,chart,armkodx11f50c4bd1b,grunge,loudness,ar13ulo1187fb3f043,cover,arbeohf1187b9b044d,hard,segmentsTimbre_mean_7,post,aggressive,artistFamiliarity,alternative,melodic,jazz,arndl191187fb51583,revival,wave,ardahwh1187fb4b0e7,artistHotness,album,guitarist,ard3lxu1187b9abfc5,segmentsLoudnessMaxStart_mean,guitar,ar30r5e1187b9ad78a,segmentsPitches_mean_5,death,00s,latin,arlr9u31187b9a71ad,usa,dub,year,acid,arh3s5s1187fb4f76b,emo,Hit_Flop_Class
834,2.0,0.0,0.0,8.630685775,0.0,0.0,0.0,0.0,0.0,0.012370953,0.0,0.0,0.0,235.42886140000002,0.0,0.0,0.0,0.018647676000000002,0.0,0.0,0.0,1.0,293.52043560000004,0.0,1.0,829.5457841,0.0,0.0,0.0,0.6112982,0.0,4.0,0.0,35.98295648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633478288,0.0,0.0,0.0,0.0,0.0,-14.241,0.0,0.0,0.0,0.0,0.3375138,0.0,0.0,0.6742378000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46527021,0.0,0.0,0.0,-30.53495648,0.0,0.0,-19.11631104,0.0,0.0,1.0,0.0,0.0,1.0,1991.0,0.0,0.0,0.0,0.407233015
835,2.0,0.0,0.0,-19.15680325,0.0,0.0,0.0,0.0,0.0,0.019729366,0.0,0.0,0.0,347.70131739999994,0.0,0.0,0.0,0.022030829,1.0,0.0,0.0,1.0,524.1183166999999,0.0,0.0,739.7644951000001,0.0,0.0,0.0,0.6370712860000001,0.0,2.0,0.0,21.0593215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567213829999999,1.0,0.0,0.0,0.0,0.0,-32.330999999999996,0.0,0.0,0.0,0.0,0.36343002,0.0,0.0,0.645192339,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.47122433,0.0,0.0,0.0,-42.30973834,1.0,0.0,-14.61673935,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33470654899999996
836,1.0,0.0,0.0,-5.376844374,0.0,0.0,0.0,0.0,0.0,0.020459596,0.0,0.0,0.0,337.7554934,0.0,0.0,0.0,0.041302048,0.0,0.0,0.0,1.0,394.5706514,0.0,0.0,630.2487522999999,1.0,0.0,0.0,0.6877450909999999,0.0,1.0,0.0,44.01183701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150954340000001,0.0,0.0,0.0,0.0,0.0,-8.316,0.0,0.0,0.0,0.0,0.465822292,0.0,0.0,0.616436885,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.409464909,0.0,0.0,0.0,-19.89434069,0.0,0.0,-8.388335436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37598430200000005
837,0.0,0.0,0.0,7.137605096000001,0.0,0.0,0.0,0.0,0.0,0.018643207,0.0,0.0,0.0,405.28096850000003,0.0,0.0,0.0,0.043191155999999994,0.0,0.0,0.0,0.0,494.4959085,0.0,0.0,1089.156839,0.0,0.0,0.0,0.568339082,0.0,4.0,0.0,42.53701547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702015904,3.0,0.0,0.0,0.0,0.0,-9.559,0.0,0.0,0.0,0.0,0.616801638,0.0,0.0,0.5462530729999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168202063,0.0,0.0,0.0,-22.73083894,0.0,0.0,-12.77087534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192647712
838,0.0,0.0,0.0,-4.892280488,0.0,0.0,0.0,0.0,0.0,0.007487864,0.0,0.0,0.0,254.58619769999999,0.0,0.0,0.0,0.027153927,1.0,0.0,0.0,0.0,349.368912,0.0,0.0,571.7186726,0.0,0.0,0.0,0.692188652,0.0,0.0,0.0,47.3386128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8512541090000001,0.0,0.0,0.0,0.0,0.0,-5.231,0.0,0.0,0.0,0.0,0.356315549,0.0,0.0,0.595414459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41709886,0.0,0.0,0.0,-16.66530945,0.0,0.0,-4.183894817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427446571
839,0.0,1.0,0.0,-19.24242775,0.0,0.0,2.0,0.0,0.0,0.008495445,0.0,8.0,1.0,87.07342947,0.0,1.0,0.0,0.008518636,1.0,0.0,0.0,1.0,117.8471246,0.0,1.0,144.4779665,0.0,1.0,1.0,0.785682888,0.0,11.0,0.0,51.73903433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.790394433,2.0,1.0,0.0,1.0,1.0,-4.008,0.0,0.0,0.0,1.0,0.300635193,0.0,0.0,0.698532477,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509456001,0.0,0.0,0.0,-10.74812732,0.0,0.0,-13.93182833,1.0,1.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,1.0,0.635417856
840,0.0,0.0,1.0,6.771769806,0.0,0.0,0.0,0.0,0.0,0.017339181999999998,0.0,0.0,0.0,355.2891039,0.0,0.0,0.0,0.042034093,1.0,0.0,0.0,0.0,623.3976666,0.0,2.0,785.0278536000001,0.0,0.0,0.0,0.682207059,0.0,4.0,0.0,44.21419731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7502954740000001,0.0,0.0,0.0,0.0,0.0,-7.933,0.0,0.0,0.0,0.0,0.360865471,0.0,0.0,0.566329185,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.382549929,0.0,1.0,0.0,-20.90249626,1.0,0.0,-33.58448729,0.0,0.0,0.0,0.0,0.0,0.0,1983.0,0.0,0.0,0.0,0.6711085609999999
841,0.0,0.0,0.0,-10.31054111,0.0,0.0,1.0,0.0,0.0,0.012408046,0.0,2.0,1.0,193.8379679,0.0,0.0,0.0,0.010625716,0.0,0.0,0.0,1.0,224.08287239999999,0.0,1.0,382.37012180000005,0.0,0.0,0.0,0.792281806,0.0,6.0,0.0,47.86246338,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8162219390000001,1.0,0.0,0.0,0.0,0.0,-6.676,0.0,0.0,0.0,2.0,0.23645889399999998,0.0,0.0,0.6047793029999999,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38925674299999996,0.0,0.0,0.0,-15.85131091,0.0,0.0,-14.18663677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.532482708
842,0.0,0.0,0.0,-6.183308007999999,0.0,0.0,0.0,0.0,0.0,0.028041259,0.0,0.0,0.0,334.40657880000003,0.0,0.0,0.0,0.072522454,0.0,0.0,0.0,1.0,441.88979689999996,0.0,0.0,538.7510149,0.0,0.0,0.0,0.576112748,0.0,1.0,0.0,45.90237577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657566402,0.0,0.0,0.0,0.0,0.0,-7.667000000000001,0.0,0.0,0.0,0.0,0.336416838,0.0,0.0,0.40704480600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29040509,0.0,0.0,0.0,-17.808396300000002,0.0,0.0,4.273550308,0.0,0.0,1.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.474496576
843,0.0,0.0,0.0,-14.39360717,0.0,0.0,2.0,0.0,0.0,0.015872562,0.0,0.0,0.0,204.4557009,0.0,0.0,0.0,0.022298395,0.0,0.0,0.0,0.0,403.9300731,0.0,0.0,960.8956731000001,0.0,0.0,0.0,0.7161526,0.0,2.0,0.0,43.95158925,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.812731852,1.0,0.0,1.0,0.0,0.0,-7.9079999999999995,0.0,0.0,0.0,2.0,0.39163928299999995,0.0,0.0,0.49725419299999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42576888399999996,0.0,0.0,0.0,-20.53498058,0.0,0.0,8.570789395,0.0,0.0,1.0,0.0,0.0,1.0,2006.0,1.0,0.0,0.0,0.32311212100000003
844,2.0,0.0,0.0,2.575914815,0.0,0.0,0.0,0.0,0.0,0.045524309000000006,0.0,0.0,0.0,285.5440817,0.0,0.0,0.0,0.094499717,0.0,0.0,0.0,1.0,282.1072997,0.0,0.0,510.903501,0.0,0.0,0.0,0.436257736,0.0,0.0,0.0,48.63131111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563130417,0.0,0.0,0.0,0.0,0.0,-6.112,0.0,0.0,0.0,0.0,0.372887963,0.0,0.0,0.410145992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310309149,0.0,0.0,0.0,-15.89231667,0.0,0.0,-0.974328704,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.33470654899999996
845,0.0,0.0,0.0,-7.6476728970000005,0.0,0.0,0.0,0.0,0.0,0.02232451,0.0,0.0,1.0,190.582216,0.0,0.0,0.0,0.049113669000000006,0.0,0.0,0.0,0.0,342.4961269,0.0,0.0,350.2954552,0.0,0.0,0.0,0.6818757440000001,0.0,5.0,0.0,46.89157321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.787586059,3.0,0.0,0.0,0.0,0.0,-7.403,0.0,0.0,0.0,0.0,0.25948286600000003,1.0,0.0,0.494911483,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307188709,0.0,0.0,0.0,-16.80785047,0.0,0.0,-9.539853583,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.35513930200000005
846,0.0,0.0,0.0,-9.165109353,0.0,0.0,0.0,0.0,0.0,0.025125372000000003,0.0,0.0,0.0,314.07273710000004,0.0,0.0,0.0,0.055219385999999995,0.0,0.0,0.0,0.0,676.9206247999999,0.0,1.0,1005.829591,0.0,0.0,0.0,0.604686025,0.0,6.0,0.0,41.031148200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660350207,0.0,0.0,0.0,0.0,0.0,-11.06,0.0,0.0,0.0,0.0,0.232526619,0.0,0.0,0.540881349,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.386630837,0.0,0.0,0.0,-22.09531511,0.0,0.0,4.882280576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249065795
847,0.0,0.0,0.0,2.567270142,0.0,0.0,0.0,0.0,0.0,0.027617782,0.0,0.0,0.0,210.8921094,0.0,0.0,0.0,0.048801551,0.0,0.0,0.0,4.0,563.5121626,0.0,0.0,423.4050493,0.0,0.0,0.0,0.5330919279999999,0.0,0.0,0.0,42.9961643,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.633829176,0.0,0.0,0.0,0.0,0.0,-9.324,0.0,0.0,0.0,0.0,0.36850079,0.0,0.0,0.629186017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361483733,0.0,0.0,0.0,-21.30939336,0.0,0.0,33.01763349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438545029
848,0.0,0.0,0.0,-10.145142,0.0,0.0,1.0,0.0,0.0,0.013568588999999999,0.0,2.0,0.0,290.2362183,0.0,0.0,0.0,0.030646628,0.0,0.0,0.0,0.0,363.905541,0.0,1.0,420.40437069999996,1.0,0.0,0.0,0.676056832,0.0,6.0,0.0,40.71480577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74981671,1.0,0.0,0.0,0.0,0.0,-12.600999999999999,0.0,0.0,0.0,0.0,0.398013058,0.0,0.0,0.45077911299999995,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.324672497,0.0,0.0,0.0,-23.75342546,1.0,0.0,-12.73087867,0.0,0.0,1.0,0.0,0.0,0.0,1999.0,2.0,0.0,0.0,0.37598430200000005
849,0.0,0.0,0.0,-26.39014979,0.0,0.0,1.0,0.0,0.0,0.031163938999999998,0.0,5.0,0.0,154.40784480000002,0.0,2.0,0.0,0.081849336,0.0,0.0,0.0,0.0,198.4305502,0.0,0.0,446.72067400000003,0.0,0.0,0.0,0.368428296,0.0,2.0,0.0,50.91308131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49722862700000003,1.0,0.0,0.0,0.0,0.0,-5.071000000000001,0.0,0.0,0.0,1.0,0.552398003,1.0,1.0,0.7721725429999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.487406994,0.0,0.0,0.0,-11.27214123,0.0,0.0,-40.40836234,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.646042271
850,0.0,0.0,0.0,-24.69990153,0.0,0.0,0.0,0.0,0.0,0.020284893000000002,0.0,0.0,0.0,168.8668551,0.0,0.0,0.0,0.048623975,0.0,0.0,0.0,1.0,268.9849849,0.0,0.0,378.4775083,0.0,0.0,0.0,0.7288152259999999,0.0,3.0,0.0,48.10879759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.787780855,0.0,0.0,0.0,0.0,0.0,-7.205,0.0,0.0,0.0,0.0,0.325201313,0.0,0.0,0.642355325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37034677299999996,0.0,0.0,0.0,-14.660815099999999,0.0,0.0,-11.11698578,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.699867743
851,0.0,0.0,0.0,5.721157343,0.0,0.0,0.0,0.0,0.0,0.014847375,0.0,0.0,0.0,363.4503811,0.0,0.0,0.0,0.044182164,1.0,0.0,0.0,1.0,318.3888766,0.0,0.0,590.4144885,0.0,0.0,0.0,0.6302681170000001,0.0,6.0,0.0,47.777949299999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687887081,1.0,0.0,0.0,0.0,0.0,-6.195,0.0,1.0,0.0,0.0,0.351043706,0.0,0.0,0.6398833039999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375494483,0.0,0.0,0.0,-16.80031294,0.0,0.0,-19.12736801,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253834736
852,0.0,0.0,0.0,7.963937217000001,0.0,0.0,0.0,0.0,0.0,0.057158920999999994,0.0,0.0,0.0,335.9460896,0.0,0.0,0.0,0.102234369,0.0,0.0,0.0,0.0,485.0042344,0.0,1.0,986.3317012,0.0,0.0,0.0,0.466935456,0.0,0.0,0.0,37.23035275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760195539999999,0.0,0.0,0.0,0.0,0.0,-13.262,0.0,0.0,0.0,0.0,0.504772168,0.0,0.0,0.41578460799999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30790209399999996,0.0,0.0,0.0,-30.45659223,0.0,0.0,-23.813612300000003,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,0.0,0.0,0.0,0.386790177
853,1.0,0.0,0.0,-15.334418900000001,0.0,0.0,0.0,0.0,0.0,0.042974532,1.0,0.0,2.0,135.7942836,0.0,0.0,0.0,0.109027496,0.0,0.0,0.0,0.0,157.42546380000002,1.0,1.0,290.5509625,0.0,0.0,0.0,0.300874231,2.0,5.0,0.0,52.00633071,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.43032317299999995,1.0,0.0,0.0,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,0.361171654,0.0,0.0,0.807779928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486825413,0.0,1.0,0.0,-10.30113858,1.0,0.0,-22.95847717,0.0,0.0,0.0,1.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.6442200779999999
854,0.0,0.0,0.0,-24.22932538,0.0,0.0,0.0,0.0,0.0,0.029536522000000003,0.0,0.0,0.0,282.9219456,1.0,0.0,0.0,0.10358814699999999,0.0,0.0,0.0,0.0,276.7060342,0.0,0.0,257.5191514,0.0,0.0,0.0,0.6981955870000001,0.0,1.0,0.0,50.42045997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668426953,1.0,0.0,0.0,0.0,0.0,-5.0760000000000005,0.0,0.0,0.0,0.0,0.339848382,0.0,0.0,0.548458856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.86641908,0.0,0.0,16.61610221,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.411622152
855,0.0,0.0,0.0,-25.9529196,0.0,0.0,1.0,0.0,0.0,0.018239653999999998,0.0,0.0,0.0,306.2669745,0.0,0.0,0.0,0.038093929,0.0,0.0,0.0,2.0,239.39521499999998,0.0,0.0,621.5211249,0.0,0.0,0.0,0.667696085,0.0,1.0,0.0,47.84293802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.703094482,0.0,0.0,0.0,0.0,0.0,-6.627999999999999,0.0,0.0,0.0,0.0,0.416514238,0.0,0.0,0.620501925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301847095,0.0,0.0,0.0,-15.22001675,0.0,0.0,13.39322362,0.0,0.0,1.0,0.0,0.0,1.0,2009.0,1.0,0.0,0.0,0.55000836
856,3.0,0.0,0.0,10.92702459,0.0,0.0,0.0,1.0,0.0,0.01350554,0.0,0.0,0.0,357.0618932,0.0,0.0,0.0,0.029136679,0.0,0.0,0.0,2.0,796.1320699,0.0,0.0,2112.697684,0.0,0.0,0.0,0.715902138,0.0,1.0,0.0,29.42728689,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.740544305,0.0,0.0,0.0,0.0,0.0,-19.65,0.0,0.0,0.0,0.0,0.33042623,0.0,0.0,0.468250911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410841587,0.0,0.0,0.0,-35.89684426,0.0,0.0,41.50530328,0.0,1.0,2.0,0.0,0.0,0.0,1998.0,0.0,0.0,0.0,0.249065795
857,1.0,0.0,0.0,-23.39610553,1.0,0.0,0.0,3.0,0.0,0.018915776000000002,1.0,22.0,0.0,181.4059019,0.0,1.0,0.0,0.046004188,0.0,0.0,0.0,0.0,164.97050180000002,0.0,0.0,360.34106380000003,0.0,0.0,0.0,0.599658947,0.0,2.0,0.0,50.50859498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649392953,0.0,0.0,0.0,0.0,0.0,-5.461,0.0,0.0,0.0,0.0,0.31769595,0.0,0.0,0.50677633,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.42779771899999997,0.0,0.0,0.0,-12.00974273,0.0,0.0,-10.65023902,2.0,1.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.597108796
858,0.0,1.0,0.0,-27.03246884,0.0,0.0,0.0,0.0,0.0,0.01179546,0.0,9.0,1.0,138.8803869,0.0,1.0,0.0,0.016735166,1.0,0.0,0.0,0.0,317.733897,0.0,0.0,418.1451047,0.0,0.0,0.0,0.6982181540000001,0.0,4.0,0.0,49.39676261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.695025239,1.0,0.0,0.0,0.0,1.0,-5.672999999999999,0.0,0.0,0.0,1.0,0.5472255189999999,2.0,0.0,0.588278826,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40360200799999996,1.0,0.0,0.0,-13.19817804,1.0,0.0,-34.24310237,1.0,1.0,1.0,0.0,0.0,0.0,2001.0,0.0,0.0,1.0,0.721572661
859,0.0,0.0,0.0,-17.07137947,0.0,0.0,0.0,0.0,0.0,0.047729705,0.0,1.0,6.0,147.3962244,0.0,1.0,0.0,0.076810477,1.0,0.0,0.0,0.0,214.52633909999997,0.0,2.0,179.0430924,0.0,0.0,0.0,0.39929659700000003,0.0,2.0,0.0,45.93300477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491815679,0.0,0.0,0.0,1.0,0.0,-9.742,0.0,1.0,0.0,0.0,0.311673031,0.0,1.0,0.853725857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548221892,0.0,0.0,1.0,-17.180696899999997,1.0,0.0,1.185883055,0.0,0.0,0.0,1.0,1.0,0.0,1981.0,0.0,0.0,0.0,0.737927652
860,1.0,0.0,0.0,-3.242243827,0.0,0.0,0.0,0.0,0.0,0.020817617,0.0,0.0,0.0,229.43694390000002,0.0,0.0,0.0,0.056379227999999997,0.0,0.0,0.0,0.0,187.59884350000002,0.0,0.0,827.6074296,0.0,0.0,0.0,0.556015183,0.0,3.0,0.0,44.08710494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6311933120000001,0.0,0.0,0.0,0.0,0.0,-10.359000000000002,0.0,0.0,0.0,0.0,0.322822531,0.0,0.0,0.553176509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380809326,0.0,0.0,0.0,-19.26035494,0.0,0.0,-10.53452623,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.427446571
861,0.0,0.0,0.0,-0.9580912779999999,0.0,0.0,0.0,0.0,0.0,0.043970130999999996,1.0,0.0,0.0,292.9659383,0.0,0.0,0.0,0.129685563,1.0,0.0,0.0,1.0,449.14779569999996,0.0,1.0,769.6850346,0.0,0.0,0.0,0.53387719,0.0,1.0,0.0,28.83125558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615883182,0.0,0.0,0.0,0.0,0.0,-23.94,0.0,0.0,0.0,0.0,0.294985801,0.0,0.0,0.365086715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.330400066,0.0,0.0,0.0,-35.45273834,0.0,0.0,-5.374170385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32773668300000003
862,0.0,0.0,0.0,-14.30111484,0.0,0.0,0.0,0.0,0.0,0.048940097,0.0,3.0,0.0,183.4209575,0.0,0.0,0.0,0.074765318,0.0,0.0,0.0,0.0,471.72342649999996,0.0,0.0,261.72033250000004,0.0,0.0,0.0,0.7856370429999999,0.0,0.0,0.0,46.34512784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764776346,0.0,0.0,0.0,0.0,0.0,-6.392,0.0,0.0,0.0,0.0,0.31358938199999997,0.0,0.0,0.484546205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.74052221,1.0,0.0,-62.17984615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270775999
863,2.0,0.0,0.0,2.548966117,0.0,0.0,0.0,0.0,0.0,0.019670463,0.0,0.0,0.0,447.3234925,0.0,0.0,0.0,0.038268391,0.0,0.0,0.0,1.0,380.31888210000005,0.0,0.0,905.6351107,1.0,0.0,0.0,0.623240781,0.0,1.0,0.0,45.20964194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.723650027,0.0,0.0,0.0,0.0,0.0,-7.8420000000000005,0.0,0.0,0.0,0.0,0.25553205100000004,0.0,0.0,0.724813068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477178834,0.0,0.0,0.0,-20.7700174,0.0,0.0,17.24646337,0.0,1.0,0.0,0.0,0.0,1.0,2008.0,0.0,0.0,0.0,0.407233015
864,3.0,0.0,0.0,-1.933391579,0.0,0.0,0.0,0.0,0.0,0.013676603,0.0,0.0,0.0,257.648132,0.0,0.0,0.0,0.017534378,0.0,0.0,0.0,2.0,327.1119162,0.0,0.0,757.1642304,0.0,0.0,0.0,0.669396594,0.0,2.0,0.0,34.59828737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678449071,0.0,0.0,0.0,0.0,0.0,-17.225,0.0,0.0,0.0,0.0,0.311735789,0.0,0.0,0.720823972,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.437464554,0.0,0.0,0.0,-30.29084421,0.0,0.0,21.98087158,0.0,0.0,3.0,0.0,0.0,0.0,1977.0,0.0,0.0,0.0,0.36037058299999997
865,0.0,0.0,0.0,28.44981919,0.0,0.0,0.0,0.0,0.0,0.028335161,0.0,0.0,0.0,193.3619565,0.0,0.0,0.0,0.075387378,0.0,0.0,0.0,0.0,545.9095446,0.0,0.0,1245.978534,0.0,0.0,0.0,0.6030146989999999,0.0,0.0,0.0,44.35418498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703111563,4.0,0.0,0.0,0.0,0.0,-5.726,0.0,0.0,0.0,0.0,0.426401947,0.0,0.0,0.636119207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363499577,0.0,0.0,0.0,-25.55196523,0.0,0.0,4.446746871,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.47197117200000005
866,0.0,0.0,0.0,-13.26914574,0.0,0.0,0.0,0.0,0.0,0.032004608999999996,0.0,0.0,0.0,180.21236519999997,0.0,0.0,0.0,0.085322629,0.0,0.0,0.0,0.0,339.9931172,0.0,0.0,352.3270901,0.0,0.0,0.0,0.567546421,0.0,6.0,0.0,48.08345566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673626735,0.0,0.0,0.0,0.0,0.0,-5.688,0.0,0.0,0.0,0.0,0.286768218,0.0,0.0,0.49428210200000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38381866200000003,0.0,0.0,0.0,-16.2465338,0.0,0.0,8.27658209,0.0,0.0,1.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.215080319
867,0.0,0.0,0.0,-9.030859748,0.0,0.0,0.0,0.0,0.0,0.023459472999999998,0.0,0.0,0.0,385.89349100000004,0.0,0.0,0.0,0.08935547,0.0,0.0,0.0,1.0,593.9609688999999,0.0,0.0,952.9830455,0.0,0.0,0.0,0.60983812,0.0,1.0,0.0,38.00487798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723780655,0.0,0.0,0.0,0.0,0.0,-14.612,0.0,0.0,0.0,0.0,0.279265077,0.0,0.0,0.7015062870000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364164341,0.0,0.0,0.0,-25.95581767,0.0,0.0,17.29278261,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.591754161
868,0.0,0.0,0.0,-12.77560881,0.0,0.0,2.0,0.0,0.0,0.013142137,0.0,0.0,0.0,477.08421619999996,0.0,0.0,0.0,0.016828252,0.0,0.0,0.0,0.0,462.121109,0.0,1.0,855.0169267000001,0.0,0.0,0.0,0.727298112,0.0,2.0,0.0,39.35372572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724337008,1.0,0.0,0.0,0.0,0.0,-10.674000000000001,0.0,0.0,0.0,1.0,0.26439028800000003,0.0,0.0,0.652801355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.443098947,0.0,0.0,0.0,-27.58826349,0.0,0.0,25.90114254,0.0,1.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,1.0,0.215080319
