,ar8c10w1187b9a7fd3,ardh00c1187b999457,arlmmzu11f4c840fe8,love,ar5wu281187fb49c5f,heavy,segmentsLoudnessMaxStart_mean,el,artmszo1187b98f20e,pop,artistTermsWeight_mean,arv6fhx1187b98e981,drum,argql451187b9af4ff,segmentsPitches_mean_2,arh6w4x1187b99274f,ambient,progressive,metal,arpisa41187fb3de42,swing,indie,segmentsPitches_var_10,arsm2yu1187b99d602,ar43vrg1187b98cb01,ars8vy21187b990549,chinese,year,classic,garde,uk,artistTermsFreq_mean,thrash,artistFamiliarity,sectionsConfidence_mean,ar8ksrb1187fb3d73b,ar0e39c1187fb51c58,punk,folk,death,ar2o3b51187b98cd94,arfamuk1187fb53f2e,grunge,hop,ard2lkr1187b9904b7,arorx9k1187fb3dc3f,electronica,aggressive,crossover,arf53zn1187b9b5300,artihcd1187fb4fc8d,artft6p1187fb4acbe,artistHotness,arjql8p1187b9afdbd,arnloio11f4c841019,guitar,areaex91187b98dc01,arc28sn1187b989049,segmentsPitches_var_9,arsk5c61187fb3d9e9,segmentsTimbre_mean_12,arzvef91187b9ac770,artistTermsWeight_var,armo54h1187fb52a77,arp06gy1187b98b0f0,arh5ane1187b98e894,armi8bw1187fb57b2e,artistPlayMeID,hard,arg274e1187fb4bca8,rock,experimental,ar2xdis1187b997bf3,artistTermsFreq_var,melodic,arnnq9e1187fb3c82f,alternative,jamaican,80s,arkyi5t1187b99334f,Hit_Flop_Class
1806,0,0,0,0,0,0,0.612698655,0,0,0,0.315262904,0,0,0,0.383984838,0,0,0,0,0,0,0,0.277964408,0,0,0,0,0.995522388,0,0,0,0.436257736,0,0.414314589,0.508519849,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338745762,0,0,0,0,0,0.118387095,0,0.325671018,0,0.353992708,0,0,0,0,0,0,0,0,0,0,0.259195669,0,0,0,0,0,0,0.319565987
1807,0,0,0,0,0,0,0.674317818,0,1,0,0.583028448,0,0,0,0.479056807,0,0.166666667,0,0,0,0,0,0.200924737,0,0,0,0,0.994029851,0,0,0,0.646567972,0,0.53102039,0.436591777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41229612,0,0,0,0,0,0.099745282,0,0.310718724,0,0.167777066,0,0,0,0,0,0,0,0,0,0,0.139239351,0,0,0,0,0,0,0.461429091
1808,0,0,0,0,0,1,0.895817075,0,0,0,0.445150093,0,0,0,0.628075427,0,0,0,0.192307692,0,0,0,0.063866162,0,0,0,0,0.998507463,0,0,0,0.492080342,0.125,0.552639454,0.555678364,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.453569004,0,0,0,0,0,0.049993788,0,0.18499929,0,0.371137498,0,0,0,0,0.089568088,0,0,0.052631579,0,0,0.265286143,0,0,0,0,0,0,0.383934684
1809,0,0,0,0,0,0,0.790133575,0,0,0.454545455,0.488291928,0,0,0,0.588583557,0,0.166666667,0,0.076923077,0,0,0.333333333,0.112385005,0,0,0,0,0.992537313,0.333333333,0,0,0.694185535,0,0.698148755,0.591231464,0,0,0.071428571,0.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.547059426,0,0,0,0,0,0.081965493,0,0.349546979,0,0.071306605,0,0,0,0,0,0.2,0,0.578947368,0,0,0.033092225,0,0,0.571428571,0,0,0,0.682353618
1810,0,0,0,0,0,0,0.632011001,0,0,0,0.683727862,0,0,0,0.240041035,0,0,0,0,0,0,0,0.207067737,0,0,0,0,0.996517413,0,0,0,0.925938393,0,0.383594016,0.409155384,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342628671,0,0,0,0,0,0.42744082,1,0.046682502,0,0.134056713,0,0,0,0,0.21825276,0,0,0.105263158,0,0,0.01271556,0,0,0.142857143,0,0,0,0.270746494
1811,0,0,0,0,0,0,0.540277614,0,0,0,0.627280362,0,0,0,0.140672837,0,0.166666667,0.2,0,0,0,0.166666667,0.046179414,0,0,0,0,0,0,0,0,0.650796348,0,0.457776897,0.338139617,0,0,0,0.1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.328426221,0,0,0.2,0,0,0.085343666,0,0.11642812,0,0.115153511,0,0,0,0,0.06854457,0,0,0.052631579,0,0,0.126318233,0,0,0.142857143,0,0,0,0
1812,0,0,0,0,0,0,0.406855795,0,0,0,0.612794193,0,0,0,0.377527473,0,0,0.2,0.192307692,0,0,0,0.375914212,0,0,0,0,0.995522388,0,0,0,0.682718109,0,0.564157484,0.440146142,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.410812329,0,0,0,0,0,0.245416178,0,0.226151384,0,0.251463285,0,0,0,0,0.731777286,0,0,0.052631579,0,0,0.211863869,0,0,0,0,0,0,0.473346541
1813,0,0,0,0,0,0,0.782590251,0,0,0.090909091,0.503386388,0,0,0,0.573777769,0,0.166666667,0.2,0,0,0,0,0.125774864,0,0,0,0,0.995522388,0,0,0,0.612797335,0,0.476725593,0.678824721,0,0,0.071428571,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.317135749,0,0,0,0,0,0.058438235,0,0.494630159,0,0.249400206,0,0,0,0,0,0.2,0,0,0.333333333,0,0.18614247,0,0,0,0,0,0,0.20655079
1814,0,0,0,0,0,0,0.762074831,0,0,0,0.435159468,0,0,0,0.389514637,0,0,0,0.076923077,0,0,0,0.099787112,0,0,0,0,0,0.333333333,0,0,0.612959581,0.125,0.515582302,0.435401478,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330148463,0,0,0,0,0,0.187525448,0,0.414396526,0,0.221505258,0,0,0,0,0,0,0,0.210526316,0,0,0.215437875,0,0,0,0,0,0,0.270775999
1815,0,0,0,0,0,0,0.803418893,0,0,0.090909091,0.231641025,0,0,0,0.505339123,0,0,0,0,0,0,0.166666667,0.18577121,0,0,0,0,0.999004975,0,0,0,0.423611484,0,0.918222932,0.671883243,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0.614054571,0,0,0,0,0,0.115674371,0,0.408536212,0,0.389126028,0,0,0,0,0.008264531,0,0,0,0,0,0.275388447,0,0,0,0,0,0,0.774816244
1816,0,0,0,0,0,0,0.850104466,0,0,0,0.623147337,0,0,0,0.616134563,0,0,0,0,0,0,0.166666667,0.51895181,0,0,0,0,0,0,0,0,0.775229671,0,0.648045399,0.373952289,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.422663149,0,0,0,0,0,0.16793411,0,0.39202132,0,0.199464369,0,0,0,0,0,0.4,0,0.105263158,0.333333333,0,0.128762688,0,0,0.285714286,0,0,0,0
1817,0,0,0,0,0,0,0.694037219,0,0,0.363636364,0.262274373,0,0,0,0.406212379,1,0,0,0,0,0,0.333333333,0.246727481,0,0,0,0,0.999502488,0.333333333,0,0,0.452299197,0,0.839329497,0.435346371,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847295461,0,0,0.2,0,0,0.116666202,0,0.222312148,0,0.381663577,0,0,0,0,0,0,0,0.473684211,0,0,0.26952697,0,0,0.428571429,0,0,0,0.75626739
1818,0,0,0,0.333333333,0,0,0.594340369,0,0,0.181818182,0.540569154,0,0,0,0.271901201,0,0.166666667,0,0,0,0,0,0.313313384,0,0,0,0,0,0,0,0,0.664354404,0,0.603182239,0.14893617,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411064521,0,0,0,0,0,0.154587977,0,0.24174889,0,0.128323678,0,0,0,0,0,0,0,0.315789474,0,0,0.082268809,0,0,0,0,0,0,0.334706549
1819,0,0,0,0,0,0,0.677075134,0,0,0.181818182,0.510657339,0,0,0,0.338556402,0,0,0,0,0,0,0,0.107666409,0,0,0,0,0.998507463,0.333333333,0,0,0.615070503,0,0.642574388,0.5612215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.405624491,0,0,0,0,0,0.15335964,0,0.137384296,0,0.161239085,0,0,0,0,0,0,0,0.052631579,0,0,0.140213472,0,0,0.142857143,0,0,0,0.710631125
1820,0,0,0,0,0,0,0.757663263,0,0,0.181818182,0.335622908,0,0,0,0.499562063,0,0,0,0,0,0,0,0.152277469,0,0,0,0,0,0,0,0,0.49312398,0,0.755926404,0.334139265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595888864,0,0,0,0,0,0.098233818,0,0.198880155,0,0.406266176,0,0,0,0,0.005811513,0,0,0,0,0,0.25508834,0,0,0,0,0,0,0.345802234
1821,0,0,0,0,0,0.333333333,0.844298107,0,0,0,0.811815198,0,0,0,0.481002029,0,0,0,0.230769231,0,0,0,0.108046297,0,0,0,0,0.998507463,0,0,0,0.940663193,0,0.799061984,0.514463787,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.676826042,0,0,0,0,0,0.100890349,0,0.401134145,0,0.098271617,0,0,0,0,0.002111407,0.2,0,0.157894737,0,0,0.01077484,0,0,0.285714286,0,0,0,0
1822,0,0,0,0,0,0,0.689500868,0,0,0.454545455,0.480367371,0,0,0,0.554274364,0,0,0,0.038461538,0,0,0,0.272414367,0,0,0,0,0.994527363,0,0,0,0.55744196,0,0.557289657,0.322730855,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384626851,0,0,0,0,0,0.097999352,0,0.285940283,0,0.206963211,0,0,0,0,0,0,0,0.421052632,0,0,0.16890072,0,0,0.142857143,0,0,0,0.48456253
1823,0,0,0,0,0,0,0.319111572,0,0,0,0.202350646,0,0,0,0.583053474,0,0,0,0,0,0,0,0.271045732,0,0,0,0,0,0.333333333,0,0,0.33921637,0,0.424209428,0.700838169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271968072,0,0,0,0,0,0.135626809,0,0.068797622,0,0.73154787,0,0,0,0,0.206415712,0,0,0,0,0,0.440697469,0,0,0,0,0,0,0
1824,0,0,0,0,0,0,0.770921158,0,0,0,0.64174122,0,0,0,0.662408327,0,0,0,0,0,0,0.666666667,0.284530301,0,0,0,0,0,0,0.5,0,0.68649028,0,0.624283904,0.465147933,0,0,0.071428571,0,0,0,0,0,1,0,0,0.333333333,0,0,0,0,0,0.381502206,0,0,0,0,0,0.196059553,0,0.377403455,0,0.102640952,0,0,0,0,0,0,0,0.105263158,0.666666667,0,0.079879682,0,0,0.428571429,0,0,0,0
1825,0,0,0,0,0,0,0.781108646,0,0,0.181818182,0.564160752,0,0,0,0.585053366,0,0,0,0,0,0,0,0.181213473,0,0,0,0,0,0,0,0,0.699794914,0,0.501482426,0.361594671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327421252,0,0,0,0,0,0.108221916,0,0.357607806,0,0.150409193,0,0,0,0,0.018821564,0,0,0,0,0,0.127294715,0,0,0,0,0,0,0.225044669
1826,0,0,0,0,0,0,0.651532601,0,0,0,0.667891684,0,0.5,0,0.470078867,0,0,0,0,0,0,0,0.291096484,0,0,0,0,0.995522388,0,0,0,0.777520689,0,0.492028259,0.431506554,0,0,0,0,0,0,0,0,0.125,0,0,0.333333333,0,0,0,0,0,0.344620015,0,0,0,0,0,0.115723654,0,0.254187985,0,0.2623912,0,0,0,0,0,0.4,0,0,0,0,0.221905139,0,0,0,0,0,0,0.249065795
1827,0,0,0,0,0,0,0.743388852,0,0,0,0.754727758,0,0,0,0.447593675,0,0,0,0,0,0,0,0.368107763,0,0,0,0,0,0,0,0,0.685128141,0,0.641298198,0.578078659,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.266261635,0,0,0,0,0,0.123518467,0,0.285382882,0,0.15632469,0,0,0,0,0,0,0,0,0,0,0.22777962,0,0,0,0,0,0,0.215080319
1828,0,0,0,0,0,1,0.795027779,0,0,0,0.540210427,0,0,0,0.43568579,0,0,0.2,0.269230769,0,0,0,0.116418723,0,0,0,0,0.995522388,0,0,0,0.702486646,0,0.681490503,0.416344294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4597114,0,0,0.2,0,0,0.137943199,0,0.264034757,0,0.132240938,0,0,0,0,0.327531424,0.2,0,0.368421053,0,0,0.097979057,0,0,0.142857143,0,0,0,0.581317745
1829,0,0,0,0,0,0.666666667,0.930230545,0,0,0,0.68552836,0,0,0,0.588155695,0,0,0.4,0.692307692,0,0,0,0.116929486,0,0,0,0,0.997014925,0,0,0,0.727533149,0.125,0.652971479,0.617279175,0,0,0.142857143,0.3,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.462091066,0,0,0,0,0,0.138098034,0,0.383824685,0,0.100034796,0,0,0,0,0,0.2,0,0.263157895,0,0,0.067343496,0.5,0,0.142857143,0,0,0,0.567389737
1830,0,0,0,0,0,0,0.587665752,0,0,0,0.458204327,0,0,0,0.220280814,0,0.166666667,0,0,0,0,0,0.104948644,0,0,0,0,0,0,0,0,0.559569065,0,0.51302382,0.620492983,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36989821,0,0,0.8,0,0,0.076468258,0,0.072940427,0,0.171550884,0,0,0,0,0.058843624,0,0,0.210526316,0,0,0.134123951,0,0,0,0,0,0,0.265861049
1831,0,0,0,0,0,0,0.875231143,0,0,0.090909091,0.506020735,0,0,0,0.632209715,0,0,0,0.038461538,0,0,0,0.091985898,0,0,0,0,0,0,0,0.75,0.57096002,0.125,0.519237101,0.37183384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363338848,0,0,0,0,0,0.019471187,0,0.427792537,0,0.162452064,0,0,0,0,0,0,0,0.263157895,0,0,0.128083925,0,0,0.285714286,0,0,0,0
1832,0,0,0,0,0,0,0.698449769,0,0,0.090909091,0.483039599,0,0,0,0.401854635,0,0,0,0,0,0,0.333333333,0.157036079,0,0,0,0,0,0,0,0,0.68412712,0,0.571199375,0.22447883,0,0,0.071428571,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.384704858,0,0,0.2,0,0,0.122260616,0,0.279750982,0,0.084686932,0,0,0,0,0,0.2,0,0.421052632,0,0,0.06652198,0,0,0.428571429,0,0,0,0.249065795
1833,0,0,0,0,0,0,0.641957248,0,0,0.272727273,0.6822616,0,0,0,0.518724518,0,0,0.2,0.038461538,0,0,0.166666667,0.180294288,0,0,0,0,0.98358209,0.666666667,0,0,0.718973556,0,0.574561126,0.374504927,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412363813,0,0,0,0,0,0.117240975,0,0.410880775,0,0.086710199,0,0,0,0,0,0.2,0,0.473684211,0,0,0.058534638,0,0,0.285714286,0,0.25,0,0.694308688
1834,0,1,0,0,0,0,0.632697745,0,0,0.272727273,0.454407646,0,0,0,0.626559406,0,0,0.2,0,0,0,0,0.182295315,0,1,0,0,0.989054726,0,0,0,0.634925464,0,0.486070779,0.400548034,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.414272489,0,0,0,0,0,0.067457947,0,0.401854932,0,0.279044615,0,0,0,0,0.213112123,0,1,0.210526316,0,0,0.227190295,0,0,0.285714286,0,0,0,0
1835,0,0,0,0,0,0.666666667,0.680389195,0,0,0.090909091,0.611204995,0,0,0,0.572004044,0,0,0,0.115384615,0,0,0.166666667,0.097819956,0,0,0,0,0.992537313,0.333333333,0,0,0.654316456,0.125,0.445532656,0.250253293,0,0,0.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.385349538,0,0,0.2,0,0,0.052374997,0,0.22814489,0,0.158895139,0,0,0,0,0,0.4,0,0.210526316,0,0,0.122551856,0,0,0.142857143,0,0,0,0.624536049
1836,0,0,0,0,0,0,0.695900805,0,0,0,0.457703083,0,0,1,0.413808391,0,0,0,0,0,0,0,0.118798545,1,1,1,0,0,0,0,0,0.551428564,0,0.595110447,0.265107555,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.454067026,0,1,0,1,0,0.143754417,0,0.231210573,0,0.220839594,0,0,0,0,0.152313492,0,1,0.052631579,0,0,0.150019866,0,0,0,0,0,0,0
1837,0,0,0,0,0,0,0.376683109,0,0,0.272727273,0.593322277,0,0.5,0,0.457829287,0,0,0,0,0,0,0,0.448694453,0,0,0,0,0.996517413,0.666666667,0,0,0.644216541,0,0.550907268,0.382656351,0,0,0,0,0,0,0,0,0.375,0,0,0.333333333,0,0,0,0,0,0.441650347,0,0,0,0,0,0.165872092,0,0.314466489,0,0.115406773,0,0,0,0,0,0,0,0.157894737,0.333333333,0,0.069478841,0,0,0.142857143,0,0.25,0,0.355285536
1838,0,0,0,0,0,0,0.697847799,0,0,0.363636364,0.480328613,0,0,0,0.537705685,0,0,0,0,0,0,0,0.211638411,0,0,0,0,0.995024876,0,0,0,0.603748192,0,0.571488774,0.487642382,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.403367117,0,0,0,0,0,0.079587324,0,0.199630351,0,0.272315689,0,0,0,0,0,0,0,0.105263158,0,0,0.283062447,0,0,0,0,0,0,0.469676965
1839,0,0,0,0,0,0,0.505539904,0,0,0.090909091,0.69741734,0,0,0,0.346708979,0,0.166666667,0,0.076923077,0,0,0,0.041232919,0,0,0,0,0.9960199,0.666666667,0,0,0.743343702,0,0.694996003,0.464785527,0,0,0.071428571,0.1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.512350549,0,0,0,0,0,0.081390802,0,0.131593217,1,0.05287086,0,0,0,0,0,0,0,0.105263158,0,0,0.03187492,0,0,0.142857143,0,0,0,0.425124658
1840,0,0,0,0,0,0,0.315865347,0,0,0,0.508201563,0,0,0,0.143908366,0,0.166666667,0,0,0,0,0,0.129689789,0,0,0,0,0,0,0,0,0.708516622,0,0.457953891,0.128411777,0,0,0,0.2,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.407069432,0,0,0,0,0,0.388598598,0,0.153843156,0,0.082195586,0,0,0,0,0.083312068,0,0,0.105263158,0,0,0.085053854,0,0,0,0,0,0,0.602434856
1841,0,0,0,0,0,0.666666667,0.780450008,0,0,0.090909091,0.686106636,0,0,0,0.627513618,0,0,0.4,0.423076923,1,0,0.166666667,0.069285578,0,0,0,0,0,0.666666667,0,0,0.752319997,0.125,0.505485214,0.427862917,0,0,0.071428571,0,0.333333333,0,0,0.25,0,0,0,0,0,0,0,0,0,0.472946135,0,0,0.2,0,0,0.043714137,0,0.31531127,0,0.125059097,0,0,0,1,0.178296552,0.2,0,0.473684211,0,0,0.089935066,0.25,0,0.285714286,0,0.5,0,0
1842,0,0,0,0,0,0,0.564779864,0,0,0,0.335464975,0,0,0,0.489979272,0,0,0,0,0,0,0,0.265696368,0,0,0,0,0,0.333333333,0,0,0.466935456,0,0.420010514,0.377176015,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.336118126,0,0,0,0,0,0.10451965,0,0.253470321,0,0.444462347,0,0,0,0,0,0,0,0.052631579,0,0,0.280410423,0,0,0,0,0.25,0,0
1843,0,0,0,0,0,0,0.797079089,0,0,0,0.811597343,0,0,0,0.959706896,0,0,0,0,0,0,0,0.147331603,0,0,0,0,0,0,0,0,0.882885045,0,0.346753666,0.312056738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219964922,0,0,0,0,0,0.083667476,0,0.430287495,0,0.249751225,0,0,0,0,0,0,0,0,0,0,0.112860819,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0.445266919,0,0,0.090909091,0.694719338,0,0,0,0.192767195,0,0,0,0,0,0,0,0.282215633,0,0,0,0,0.993532338,0.333333333,0,0,0.624449307,0,0.328741493,0.496776273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367123183,0,0,0.2,0,0,0.094358867,0,0.336171192,0,0.14014272,0,0,0,0,0.092708445,0,0,0,0,0,0.153589486,0,0,0,0,0,0,0
1845,0,0,0,0,0,0,0.658245033,0,0,0.181818182,0.540569154,0,0,0,0.437315389,0,0.166666667,0,0,0,0,0,0.209667236,0,0,0,0,0,0,0,0,0.664354404,0,0.603182239,0.523920052,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411064521,0,0,0,0,0,0.176839011,0,0.174970161,0,0.128323678,0,0,0,0,0,0,0,0.315789474,0,0,0.082268809,0,0,0,0,0,0,0.588922168
1846,0,0,0,0,0,0,0.482452413,0,0,0.272727273,0.75088485,0,0,0,0.40350038,0,0,0,0,0,0,0,0.119849254,0,0,0,0,0,0.333333333,0,0,0.742425112,0,0.496964105,0.655061251,0,0,0.071428571,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385320154,0,0,0,0,0,0.121726377,0,0.415418525,0,0.072598875,0,0,0,0,0,0.4,0,0.578947368,0,0,0.020809484,0,0,0,0,0,0,0
1847,0,0,0,0,0,0,0.54703988,0,1,0,0.447615673,0,0,0,0.240638997,0,0.166666667,0,0,0,0,0,0.131306912,0,0,0,0,0,0,0,0,0.577140024,0,0.541268546,0.348699764,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37748923,0,0,0.4,0,0,0.161899687,0,0.16888212,0,0.126822968,0,0,0,0,0.084641472,0,0,0,0,0,0.101972632,0,0,0,0,0,0,0.537317923
1848,0,0,0,0,0,0,0.59804617,0,0,0.090909091,0.38026064,0,0,0,0.482076344,0,0.166666667,0.2,0,0,0,0.166666667,0.329519024,0,0,0,0,0.999502488,0,0,0,0.543297806,0,0.730874925,0.366661707,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.581377471,0,0,0,0,0,0.10994508,0,0.215017851,0,0.399995328,0,0,0,0,0,0,0,0,0,0,0.257259496,0.25,0,0,0,0,0,0.577888778
1849,0,0,0,0,0,0,0.77501608,0,0,0,0.274142204,0,0,0,0.573858809,0,0,0,0,0,0,0,0.190767091,0,0,0,0,0,0,0,0,0.438087835,0,0.36668674,0.388351602,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299948841,0,0,0,0,0,0.054779548,0,0.208094412,0,0.392579168,0,0,0,0,0,0,0,0.052631579,0,0,0.274405044,0,0,0,0,0,0,0
1850,0,0,0,0,0,0,0.814143545,0,0,0.181818182,0.593307914,0,0,0,0.520691991,0,0.166666667,0,0,0,0,0.166666667,0.137412539,0,0,0,0,0,0,0,0.25,0.730558912,0,0.535812064,0.662890302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404817666,0,0,0,0,0,0.060984226,0,0.252203609,0,0.203701615,0,0,0,0,0,0,0,0.157894737,0,0,0.098272036,0,0,0.285714286,0,0,0,0
1851,0,0,0,0,0,0,0.766976196,0,0,0.090909091,0.491748395,0,0,0,0.49914243,0,0,0,0,0,0,0.166666667,0.1640756,0,0,0,0,0.994029851,0,0,0,0.626878548,0,0.552346109,0.461508704,0,0,0.071428571,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404811619,0,0,0,0,0,0.104105957,0,0.226086779,0,0.145564462,0,0,0,0,0,0,0,0.157894737,0,0,0.167915768,0,0,0.142857143,0,0,0,0.368413733
1852,0,0,0,0,0,0,0.564198246,0,0,0.090909091,0.483233599,0,0,0,0.48273528,0,0,0,0,0,0.25,0,0.079865095,0,0,0,0,0,0,0,0,0.636998463,0,0.460772706,0.313561144,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311762748,0,0,0,0,0,0.138347029,0,0.178836224,0,0.2516242,0,0,0,0,0,0,0,0,0,0,0.213295204,0,0,0,0,0,0,0
1853,0,0,0,0,0,0,0.708833909,0,0,0.363636364,0.53471937,0,0,0,0.475140173,0,0,0,0,0,0,0,0.193513749,0,0,0,0,0,0,0,0,0.51893687,0,0.562409466,0.447775629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.394723725,0,0,0,0,0,0.133725746,1,0.220038781,0,0.183959766,0,0,0,0,0,0,0,0.263157895,0,0,0.156645942,0,0,0.142857143,0,0,0,0.427446571
1854,0,0,0,0,0,0,0.692485851,0,0,0.090909091,0.669297808,0,0.5,0,0.546540777,0,0.166666667,0,0,0,0,0.166666667,0.423050525,0,0,0,0,0,0,0,0,0.708621526,0,0.631511563,0.372985171,0,0,0,0.1,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0.392725262,0,0,0,0,0,0.219170001,0,0.264828343,0,0.113456817,0,0,0,0,0.125824189,0.2,0,0.315789474,0,0,0.080899802,0,0,0.285714286,0,0,0,0.506905064
1855,0,0,0,0,0,0,0.743320661,0,0,0,0.316506225,0,0,0,0.470427959,0,0,0,0,0,0,0,0.196504703,0,0,0,0,0,0,0,0,0.442218132,0,0.519055219,0.294095975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422710345,0,0,0,0,0,0.111721585,0,0.375028688,0,0.36964447,0,0,0,0,0.263884659,0,0,0,0,0,0.299433528,0,0,0,0,0,0,0.413739836
1856,0,0,0,0,0,0,0.34003188,0,1,0,0.497923038,0,0,0,0.179665125,0,0.166666667,0,0,0,0,0,0.088608446,0,0,0,0,0,0,0,0,0.650754621,0,0.583143345,0.505695251,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411482622,0,0,0,0,0,0.219856716,0,0.150222863,0,0.070386366,0,0,0,0,0,0,0,0,0,0,0.050296064,0,0,0,0,0,0,0.23644415
1857,0,0,0,0,0,0,0.615553341,0,0,0.181818182,0.493888761,0,0,0,0.461162892,0,0.5,0,0,0,0,0,0.2512037,0,0,0,0,0.994029851,0,0,0,0.645225971,0,0.482382218,0.627176015,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.332819717,0,0,0,0,0,0.186925181,0,0.212544744,0,0.295447304,0,0,0,0,0,0,0,0.157894737,0,0,0.258291553,0,0,0.142857143,0,0,0,0.528534452
1858,0,0,0,0,0,0.333333333,0.431945132,0,0,0,0.184366505,0,0,0,0.563786148,0,0,0,0,0,0,0,0.166526376,0,0,0,0,0,0,0,0,0.311358415,0,0.258845517,0.179754997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104202868,0,0.279870139,0,0.66031946,0,0,0,0,0,0,0,0,0,0,0.425771374,0,0,0,0,0,0,0.210588544
1859,0,0,0,0,0,0,0.819484841,0,0,0.090909091,0.571451062,0,0,0,0.462385068,0,0,0,0,0,0,0,0.134404405,0,0,0,0,0,0,0,0,0.665244401,0,0.43509959,0.703632066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093932596,0,0.395881304,0,0.37280728,0,0,0,0,0,0,0,0,0,0,0.281391604,0,0,0,0,0,0,0
1860,1,0,0,0,0,0,0.722980156,0,0,0.272727273,0.469676406,0,0,0,0.603735844,0,0,0,0.038461538,0,0,0.166666667,0.172984944,0,0,0,0,0.991044776,0.333333333,0,0,0.666679711,0,0.694465635,0.333010961,0,0,0.142857143,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.563541908,0,0,0,0,0,0.204246269,0,0.471998427,0,0.091741832,0,0,0,0,0.254298955,0.2,0,0.526315789,0,0,0.05895094,0.25,0,0.285714286,0,0,0,0
1861,0,0,0,0,0,0,0.686646572,0,0,0.090909091,0.506020735,0,0,0,0.490270117,0,0,0,0.038461538,0,0,0,0.34070999,0,0,0,0,0,0,0,0.75,0.57096002,0.125,0.519237101,0.504098738,0,0,0.928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363338848,0,0,0,0,0,0.092153109,0,0.28404861,0,0.162452064,0,0,0,0,0,0,0,0.263157895,0,0,0.128083925,0,0,0.285714286,0,0,0,0
