,guitar,chart,segmentsPitches_var_9,uk,segmentsPitches_mean_5,arorx9k1187fb3dc3f,garage,ar13ulo1187fb3f043,alternative,segmentsTimbre_mean_7,artistTermsFreq_mean,arxdfn01187b9ae80e,indie,arlr9u31187b9a71ad,grunge,classic,wave,ar30r5e1187b9ad78a,ardahwh1187fb4b0e7,arh3s5s1187fb4f76b,electronica,segmentsPitches_mean_1,contemporary,armkodx11f50c4bd1b,songHotttnesss,heavy,usa,indietronica,industrial,post,swedish,sexy,arm7edf1187b9b3fa1,english,funky,arbfq7l1187b9acd48,segmentsPitches_var_7,arhonde11f4c83c1d7,segmentsPitches_var_6,black,artistTermsWeight_mean,melodic,arnlo5s1187b9b80cc,metal,00s,ard3lxu1187b9abfc5,segmentsLoudnessMaxStart_mean,world,year,emo,segmentsPitches_var_12,arpanxo1187b9b468a,glam,arm8p4t1187b99f4ba,progressive,punk,mellow,loudness,emotional,album,rock,segmentsPitches_mean_6,soundtrack,arwem1d1187fb4077b,arfcun31187b9ad578,epic,artistFamiliarity,aggressive,aruj5a41187fb3f5f1,ar633sy1187b9ac3b9,lyrics,american,death,arh6w4x1187b99274f,arndl191187fb51583,hard,metalcore,arbeohf1187b9b044d,armi8bw1187fb57b2e,ardibrt1187b9af176,artistHotness,Hit_Flop_Class
1683,0.0,0.0,448.45669639999994,0.0,-35.15151505,0.0,0.0,0.0,0.0,0.428204013,0.629088013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.76612709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,503.92868719999996,0.0,687.5251039,3.0,0.645680089,3.0,0.0,17.0,0.0,0.0,-16.93047826,1.0,2007.0,0.0,209.89600049999999,0.0,0.0,0.0,1.0,0.0,0.0,-6.769,0.0,0.0,2.0,-4.559050167,0.0,0.0,0.0,2.0,0.614261764,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41741302399999997,0.0
1684,0.0,0.0,343.3082584,0.0,-12.50263934,0.0,0.0,0.0,4.0,0.376657559,0.8045530809999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.94332969,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.9648256,0.0,589.0574194,0.0,0.787813543,0.0,0.0,4.0,0.0,0.0,-13.41878324,0.0,0.0,0.0,329.975869,0.0,0.0,0.0,0.0,0.0,0.0,-4.945,0.0,0.0,5.0,-22.02830601,0.0,0.0,0.0,0.0,0.42672367899999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.332737198,0.0
1685,1.0,0.0,377.93736839999997,0.0,-3.627644374,0.0,0.0,0.0,0.0,0.44396390700000005,0.37039659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.37442994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0499497999999,0.0,1533.425675,0.0,0.549352825,0.0,0.0,0.0,0.0,0.0,-27.26245754,0.0,0.0,0.0,347.596996,0.0,0.0,0.0,0.0,0.0,0.0,-11.912,0.0,0.0,0.0,16.94198726,0.0,0.0,0.0,0.0,0.750479817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538491128,0.0
1686,0.0,0.0,845.9966207,0.0,19.00088164,0.0,0.0,0.0,0.0,0.45196859899999997,0.68939228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.03470048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.9614232000001,0.0,2123.5961469999997,0.0,0.742121605,0.0,0.0,0.0,0.0,0.0,-27.59685507,0.0,1999.0,0.0,318.4722023,0.0,0.0,0.0,0.0,0.0,0.0,-12.36,0.0,0.0,0.0,30.779405800000003,0.0,0.0,0.0,0.0,0.45979712899999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349912612,0.0
1687,0.0,0.0,354.6870216,0.0,-26.42709048,0.0,0.0,0.0,3.0,0.155236508,0.684277695,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.48735079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.7914258999999,0.0,1280.0552189999999,0.0,0.7000124320000001,0.0,0.0,0.0,0.0,0.0,-25.82669524,1.0,1986.0,0.0,284.2664492,0.0,0.0,0.0,0.0,0.0,0.0,-13.845,0.0,0.0,11.0,10.63565714,1.0,1.0,1.0,0.0,0.617608694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40596736899999997,0.0
1688,0.0,0.0,480.24277019999994,0.0,-11.34535124,0.0,0.0,0.0,0.0,0.34547363200000003,0.343044458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.97376318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.2286096,0.0,728.7322954,0.0,0.492918194,1.0,0.0,0.0,0.0,0.0,-22.14080995,0.0,0.0,0.0,216.2532019,0.0,0.0,0.0,0.0,0.0,0.0,-10.335999999999999,0.0,0.0,0.0,6.974264677000001,0.0,0.0,0.0,0.0,0.662250484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410053623,0.0
1689,0.0,0.0,384.3189403,0.0,-7.144768807,0.0,0.0,0.0,0.0,0.479344954,0.7232515909999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.34274128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.627562,0.0,627.9581063999999,0.0,0.7414548609999999,0.0,0.0,0.0,0.0,0.0,-11.9963578,0.0,0.0,0.0,323.40319289999996,0.0,0.0,0.0,1.0,0.0,0.0,-3.423,0.0,0.0,0.0,-8.142678899,0.0,0.0,0.0,0.0,0.501921164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34425375,0.0
1690,0.0,0.0,310.00912180000006,0.0,20.83426273,0.0,0.0,0.0,0.0,0.37808101899999996,0.6801879040000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78034838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0595988,0.0,677.1346202000001,0.0,0.755386015,0.0,0.0,0.0,0.0,0.0,-14.98761458,0.0,0.0,0.0,393.59471030000003,0.0,0.0,0.0,0.0,0.0,0.0,-5.85,0.0,0.0,1.0,-14.79384838,0.0,0.0,0.0,0.0,0.43668535700000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32981032899999996,0.0
1691,0.0,0.0,998.356541,0.0,13.59660046,0.0,1.0,0.0,2.0,0.261125571,0.8338716420000001,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,41.71177511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,749.1312134,0.0,2154.779913,0.0,0.846681632,0.0,0.0,0.0,0.0,0.0,-23.54728425,1.0,2003.0,0.0,330.82803160000003,0.0,0.0,0.0,1.0,1.0,0.0,-8.337,0.0,0.0,14.0,6.5292842470000005,0.0,0.0,0.0,0.0,0.612657824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457611174,0.0
1692,0.0,0.0,365.35893510000005,0.0,-20.710575100000003,0.0,0.0,0.0,1.0,0.421436759,0.6461966029999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.87959486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0314596,1.0,1161.729609,0.0,0.652805164,0.0,0.0,2.0,0.0,0.0,-14.07882411,0.0,2001.0,0.0,282.2538707,0.0,0.0,1.0,0.0,1.0,0.0,-3.312,0.0,0.0,4.0,-6.519646245,0.0,0.0,0.0,0.0,0.48433375799999995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33593551200000005,0.0
1693,0.0,0.0,1858.801723,0.0,82.75274656,0.0,0.0,0.0,0.0,0.570333988,0.650754621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38158546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1018.120326,0.0,910.8446081000001,0.0,0.6796695340000001,0.0,0.0,0.0,0.0,0.0,-33.74394892,3.0,1982.0,0.0,1619.565609,0.0,0.0,0.0,0.0,0.0,0.0,-25.651,0.0,0.0,0.0,2.452330059,0.0,0.0,0.0,0.0,0.5772760889999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376939984,0.0
1694,0.0,0.0,701.7679397999999,0.0,-31.71489565,0.0,0.0,0.0,0.0,0.22251826100000002,0.74196917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.86076522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,903.3632589,0.0,1168.8534539999998,0.0,0.7286600440000001,0.0,0.0,0.0,0.0,0.0,-32.39261739,0.0,0.0,0.0,493.4864586,0.0,0.0,0.0,0.0,0.0,0.0,-19.293,0.0,0.0,0.0,-9.492086957,1.0,0.0,0.0,0.0,0.570825323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403588238,0.0
1695,0.0,0.0,532.1300126,0.0,15.15744755,0.0,0.0,0.0,3.0,0.34932983700000003,0.628092192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.33770513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.8274,0.0,1308.064457,0.0,0.7180006170000001,0.0,0.0,1.0,0.0,0.0,-15.71402331,0.0,2007.0,0.0,375.32149100000004,0.0,0.0,0.0,0.0,1.0,0.0,-4.149,0.0,0.0,1.0,-8.222808857999999,1.0,0.0,0.0,0.0,0.756790992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458697013,0.0
1696,0.0,0.0,599.9355875,0.0,-8.273382993,0.0,0.0,0.0,0.0,0.267128543,0.795612233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.7530857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.6481236000001,0.0,538.2604377,0.0,0.7991956090000001,0.0,0.0,0.0,0.0,0.0,-14.01958998,2.0,0.0,0.0,156.5919206,0.0,0.0,0.0,2.0,0.0,0.0,-5.36,0.0,0.0,5.0,-22.38346473,0.0,0.0,0.0,0.0,0.6790118690000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.360871465,0.0
1697,0.0,0.0,260.2027029,0.0,-4.2738425719999995,0.0,1.0,0.0,1.0,0.34850997799999994,0.61735493,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.96939468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.95014280000004,0.0,142.32608359999998,0.0,0.738607682,0.0,0.0,1.0,0.0,0.0,-13.00108647,0.0,0.0,0.0,124.76022890000002,0.0,0.0,0.0,0.0,4.0,0.0,-7.1979999999999995,0.0,0.0,5.0,-25.59478492,0.0,0.0,0.0,0.0,0.503235536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336744986,0.0
1698,0.0,0.0,406.3256387,0.0,-39.91871347,0.0,0.0,0.0,0.0,0.352712034,0.655375508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27930802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.83392280000004,0.0,710.4978666000001,0.0,0.7652047540000001,0.0,0.0,1.0,0.0,0.0,-22.51947851,0.0,0.0,0.0,267.9073168,0.0,0.0,0.0,0.0,0.0,0.0,-11.163,0.0,0.0,0.0,14.41024928,0.0,0.0,0.0,0.0,0.48816085200000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29911258,0.0
1699,0.0,0.0,294.4248982,0.0,17.09889478,0.0,0.0,0.0,1.0,0.415375204,0.69799629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.70541599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,698.1400951,0.0,560.5985218,0.0,0.779798942,0.0,0.0,1.0,0.0,0.0,-15.05369494,1.0,0.0,0.0,270.2134857,0.0,0.0,0.0,0.0,0.0,0.0,-5.254,0.0,0.0,0.0,-12.51503181,0.0,0.0,0.0,0.0,0.58913627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40924801299999997,0.0
1700,1.0,0.0,266.3186883,0.0,-3.6448612519999997,0.0,0.0,0.0,3.0,0.413945854,0.70805649,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.75838071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.9876129,0.0,1001.187033,0.0,0.7155968859999999,0.0,0.0,0.0,0.0,0.0,-21.10862098,0.0,1998.0,1.0,191.1956841,0.0,0.0,0.0,0.0,1.0,0.0,-8.749,0.0,1.0,16.0,-8.326319797,1.0,1.0,1.0,0.0,0.640574149,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.45471484100000004,0.0
1701,0.0,0.0,387.9264695,0.0,0.024771098999999998,0.0,0.0,0.0,1.0,0.302801457,0.8264757859999999,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,38.54292896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0348196,0.0,984.8258447000001,0.0,0.848522381,0.0,0.0,0.0,0.0,0.0,-27.03028962,0.0,1996.0,0.0,447.8943811000001,0.0,0.0,0.0,2.0,1.0,0.0,-13.615,0.0,0.0,6.0,-21.70923619,0.0,0.0,0.0,0.0,0.71881021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.463900095,0.0
1702,0.0,0.0,251.5689003,0.0,25.38096615,0.0,0.0,0.0,0.0,0.24645641,0.56826745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.93031795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.59405130000005,0.0,532.35757,0.0,0.694728958,0.0,0.0,0.0,0.0,0.0,-16.14135487,2.0,2002.0,0.0,149.42406499999998,0.0,0.0,0.0,0.0,0.0,0.0,-7.657,0.0,0.0,8.0,-16.60218462,0.0,0.0,0.0,0.0,0.562614768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358435364,0.0
1703,0.0,0.0,414.5256003,0.0,-24.39724316,0.0,0.0,0.0,0.0,0.234243161,0.725802383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37102432,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.3469005,0.0,565.3058751,1.0,0.754323625,0.0,0.0,2.0,0.0,0.0,-39.010477200000004,0.0,0.0,0.0,320.7596143,0.0,0.0,0.0,0.0,0.0,0.0,-29.054000000000002,0.0,0.0,1.0,-29.98653799,3.0,0.0,0.0,0.0,0.500388859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355625946,0.0
1704,0.0,0.0,439.2930007,1.0,-0.901346432,0.0,1.0,0.0,0.0,0.295297828,0.603082621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61447879999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.1131896,0.0,1146.4157400000001,0.0,0.708387708,0.0,0.0,0.0,0.0,0.0,-17.118342300000002,1.0,0.0,0.0,273.0540393,0.0,0.0,0.0,0.0,0.0,0.0,-6.513,0.0,0.0,2.0,-0.610033092,0.0,0.0,0.0,0.0,0.498414133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32600887300000003,0.0
1705,0.0,0.0,444.36276789999994,0.0,23.27378571,0.0,0.0,0.0,0.0,0.46955035100000003,0.6978600209999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65968033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.7766939,0.0,612.9260017999999,0.0,0.709595119,0.0,0.0,1.0,0.0,0.0,-15.01570258,1.0,1987.0,1.0,303.94193939999997,0.0,0.0,0.0,0.0,0.0,0.0,-6.159,0.0,0.0,0.0,-4.29652459,0.0,0.0,0.0,0.0,0.561589946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42057030700000003,0.0
1706,0.0,0.0,234.47873769999998,0.0,-13.18899645,0.0,0.0,0.0,1.0,0.244279621,0.7089423890000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.75048104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.3980125,0.0,1412.786088,0.0,0.792466329,0.0,0.0,0.0,0.0,0.0,-18.3873519,1.0,0.0,0.0,204.1456168,0.0,0.0,0.0,0.0,1.0,0.0,-7.381,0.0,0.0,2.0,3.130362559,0.0,0.0,0.0,0.0,0.541404969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446445662,0.0
1707,0.0,0.0,223.6024194,0.0,2.53572071,0.0,0.0,0.0,1.0,0.33555503,0.54986902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.63320473,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.55526439999994,0.0,1145.688046,1.0,0.601184311,0.0,0.0,1.0,0.0,0.0,-14.20333728,0.0,0.0,0.0,295.801422,0.0,0.0,0.0,0.0,0.0,0.0,-4.7139999999999995,0.0,1.0,5.0,-10.89549704,0.0,0.0,0.0,0.0,0.614642954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902456100000004,0.0
1708,0.0,0.0,246.76228369999998,0.0,-2.5888242569999997,0.0,0.0,0.0,0.0,0.270214109,0.61504628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61232302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.7971103,0.0,626.7589061000001,0.0,0.716661711,0.0,0.0,0.0,1.0,0.0,-13.71650248,0.0,2005.0,0.0,264.524791,0.0,0.0,0.0,0.0,0.0,0.0,-5.547999999999999,0.0,0.0,4.0,-12.35980569,1.0,0.0,0.0,0.0,0.632041754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387911599,0.0
1709,0.0,1.0,874.2015123,2.0,23.18738328,0.0,2.0,0.0,2.0,0.128028391,0.767559305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.89471293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,811.405395,0.0,362.2563259,0.0,0.8268086570000001,0.0,0.0,0.0,0.0,0.0,-30.1052918,0.0,2000.0,0.0,1065.729494,0.0,0.0,0.0,3.0,0.0,0.0,-21.82,0.0,0.0,9.0,-23.91584069,1.0,0.0,0.0,0.0,0.674970293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.424953084,0.0
1710,4.0,0.0,374.6338117,0.0,6.040605134,0.0,0.0,0.0,1.0,0.227264059,0.560085052,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,35.74119193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,569.2472283,0.0,2730.383151,0.0,0.629695608,0.0,0.0,0.0,0.0,0.0,-31.28256112,0.0,1990.0,0.0,257.9847889,0.0,0.0,0.0,0.0,0.0,0.0,-13.324000000000002,0.0,1.0,6.0,19.15066137,0.0,1.0,0.0,0.0,0.585514007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.364914035,1.0
1711,0.0,0.0,340.09783730000004,0.0,-10.58150926,0.0,0.0,0.0,0.0,0.230270062,0.7288152259999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87408179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.83659000000006,0.0,378.9792795,0.0,0.787780855,0.0,0.0,0.0,0.0,0.0,-15.68252315,0.0,0.0,0.0,193.50423480000003,0.0,0.0,0.0,0.0,0.0,0.0,-6.492999999999999,0.0,0.0,3.0,-16.45996759,0.0,0.0,0.0,0.0,0.28140936699999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37034677299999996,0.0
1712,0.0,0.0,238.5387981,0.0,-60.2896272,0.0,0.0,0.0,2.0,0.23946079999999997,0.6855668509999999,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6401552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.7056105,0.0,272.4279274,2.0,0.752195452,0.0,0.0,0.0,0.0,0.0,-17.7541664,0.0,2010.0,0.0,108.6491248,0.0,0.0,0.0,0.0,0.0,0.0,-9.975,0.0,0.0,5.0,-4.6625712,0.0,0.0,0.0,0.0,0.575805715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39717034100000004,0.0
1713,0.0,0.0,293.1159438,0.0,1.5386836730000002,0.0,2.0,0.0,2.0,0.34880272100000004,0.810691718,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,49.20104082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,380.0435627,0.0,410.1656408,0.0,0.8143488940000001,0.0,0.0,0.0,0.0,0.0,-13.09895238,0.0,1966.0,0.0,204.4616464,0.0,1.0,0.0,0.0,1.0,0.0,-7.124,0.0,0.0,12.0,-17.26048639,0.0,0.0,1.0,0.0,0.703348289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.449052575,0.0
1714,0.0,0.0,615.5964562999999,0.0,0.482215584,0.0,0.0,0.0,0.0,0.269749351,0.607122243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.42982338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1080.7690220000002,0.0,1761.7301579999998,0.0,0.651401189,0.0,0.0,0.0,0.0,0.0,-36.13391299,1.0,0.0,0.0,461.69362110000003,0.0,0.0,0.0,0.0,0.0,1.0,-18.854,0.0,0.0,0.0,8.469993506,0.0,0.0,0.0,0.0,0.506773968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379761784,0.0
1715,0.0,0.0,404.587919,0.0,1.36441555,0.0,0.0,0.0,0.0,0.34902681,0.626079368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.08775156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,637.3373622,0.0,1346.666043,0.0,0.7072040959999999,0.0,0.0,0.0,0.0,0.0,-20.08412958,1.0,0.0,0.0,340.9437497,0.0,0.0,0.0,0.0,0.0,0.0,-8.522,0.0,0.0,0.0,10.78646738,0.0,0.0,0.0,0.0,0.42650314799999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333384571,0.0
1716,0.0,0.0,547.6762166,0.0,-5.486149834,0.0,0.0,0.0,1.0,0.22824586100000002,0.696536698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.80869123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.239425,0.0,4113.763089,0.0,0.686044205,0.0,0.0,0.0,0.0,0.0,-32.25449421,1.0,2005.0,0.0,366.6243239,0.0,0.0,0.0,0.0,0.0,0.0,-10.775,0.0,0.0,0.0,18.390964399999998,0.0,0.0,0.0,0.0,0.425417297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299624038,0.0
1717,0.0,0.0,300.26116160000004,0.0,17.51913901,0.0,0.0,0.0,0.0,0.18543120600000002,0.535877604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.22994043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.9169658,0.0,1053.973865,0.0,0.616962922,0.0,0.0,0.0,0.0,0.0,-31.54677021,0.0,0.0,0.0,345.36561639999996,0.0,0.0,0.0,0.0,0.0,0.0,-16.034000000000002,0.0,0.0,0.0,13.59762128,0.0,0.0,0.0,0.0,0.330139597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249127455,0.0
1718,1.0,0.0,161.9839871,0.0,-18.84340537,0.0,0.0,0.0,0.0,0.198180708,0.436567841,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,49.85548107,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.97258680000002,0.0,347.27115110000005,1.0,0.5803379989999999,1.0,0.0,9.0,0.0,0.0,-12.42795238,0.0,2001.0,0.0,133.700581,0.0,0.0,0.0,2.0,0.0,0.0,-5.067,0.0,0.0,2.0,-26.67512576,0.0,0.0,0.0,1.0,0.709010525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.553566172,1.0
